,X,Filing Date,Trade Date,Ticker,Insider Name,Title,Trade Type  ,Price,Qty,Owned,ΔOwn,Value,1d,1w,1m,6m
136,,2012-08-14 13:01:55,2012-08-14,HBAN,Porteous David L,Dir,P - Purchase,$6.50,"+6,100","664,801",+1%,"+$39,639",0,0,+8,+13
137,,2012-05-10 13:48:58,2012-05-10,HBAN,Benhase Daniel B,Sr EVP of Principal Sub,P - Purchase,$6.50,"+10,000","275,508",+4%,"+$64,996",+1,-1,-3,-3
138,M,2012-04-23 14:41:06,2012-04-20,HBAN,Steinour Stephen D,"Pres, CEO, COB",P - Purchase,$6.48,"+18,150","2,253,341",+1%,"+$117,689",-2,+3,-5,+2
139,,2012-04-23 14:18:48,2012-04-23,HBAN,Dunlap James E,Regional Banking Group Pres,P - Purchase,$6.44,"+3,000","222,275",+1%,"+$19,320",-2,+3,-5,+2
140,,2012-04-23 11:39:17,2012-04-20,HBAN,Benhase Daniel B,Sr EVP of Principal Sub,P - Purchase,$6.51,"+5,000","243,352",+2%,"+$32,550",-2,+3,-5,+2
141,,2011-11-01 18:23:46,2011-10-31,HBAN,Steinour Stephen D,"Pres, CEO, COB",P - Purchase,$5.37,"+11,918","2,402,484",0%,"+$63,985",+6,+7,+5,+36
142,,2011-10-26 09:39:21,2011-10-25,HBAN,Robertson William R,Dir,P - Purchase,$5.08,"+11,000","83,810",+15%,"+$55,900",+3,-1,-6,+35
143,,2011-10-25 15:39:09,2011-10-24,HBAN,Robertson William R,Dir,P - Purchase,$5.07,"+5,000","72,810",+7%,"+$25,359",-3,0,-7,+31
144,,2011-08-31 12:57:19,2011-08-30,HBAN,Stanutz Nicholas G,Sr EVP of Principal Sub,S - Sale,$5.01,"-7,000","186,396",-4%,"-$35,072",+2,+1,+2,+22
145,,2011-08-22 10:51:14,2011-08-19,HBAN,Steinour Stephen D,"Pres, CEO, COB",P - Purchase,$4.61,"+21,645","2,390,566",+1%,"+$99,771",-1,+7,+11,+34
146,,2011-08-15 11:39:25,2011-08-12,HBAN,Steinour Stephen D,"Pres, CEO, COB",P - Purchase,$5.09,"+20,000","2,368,921",+1%,"+$101,732",+4,-8,-3,+21
147,,2011-08-11 15:49:42,2011-08-11,HBAN,Endres Michael J,Dir,P - Purchase,$4.93,"+8,000","249,327",+3%,"+$39,401",+9,+8,-2,+30
148,,2011-08-11 15:44:36,2011-08-11,HBAN,Lauer David P,Dir,P - Purchase,$4.99,"+2,000","105,427",+2%,"+$9,976",+9,+8,-2,+30
149,,2011-08-09 20:50:46,2011-08-08,HBAN,Porteous David L,Dir,P - Purchase,$5.26,"+28,300","626,883",+5%,"+$148,855",-10,-1,-5,+16
150,,2011-08-08 13:18:15,2011-08-08,HBAN,Steinour Stephen D,"Pres, CEO, COB",P - Purchase,$5.13,"+8,916","2,348,921",0%,"+$45,739",-9,-8,-15,+10
151,,2011-08-04 12:43:05,2011-08-03,HBAN,Porteous David L,Dir,P - Purchase,$5.80,"+20,000","598,583",+3%,"+$116,000",-7,-20,-17,0
152,,2011-07-27 15:13:18,2011-07-25,HBAN,Neu Richard W,Dir,P - Purchase,$6.06,"+20,000","79,051",+34%,"+$121,200",-1,-5,-19,0
153,D,2011-07-27 15:12:52,2011-07-26,HBAN,Steinour Stephen D,"Pres, CEO, COB",P - Purchase,$6.02,"+41,525","2,332,196",+2%,"+$249,981",-1,-5,-19,0
154,,2011-05-23 17:29:23,2011-05-23,HBAN,Steinour Stephen D,"Pres, CEO, COB",P - Purchase,$6.37,"+39,000","2,078,877",+2%,"+$248,414",0,+3,+1,-19
155,,2011-01-31 12:55:23,2011-01-28,HBAN,Crane Ann B,Dir,P - Purchase,$7.16,"+4,200","4,200",New,"+$30,072",+2,+6,-7,-14
156,,2010-12-17 16:59:10,2010-12-17,HBAN,Afzal Zahid,EVP of Principal Subsidiary,P - Purchase,$6.30,"+5,000","107,220",+5%,"+$31,500",+5,+10,+15,+3
157,,2010-12-17 16:59:07,2010-12-17,HBAN,Allen Elizabeth Heller,EVP of Principal Subsidiary,P - Purchase,$6.30,"+3,000","57,700",+5%,"+$18,900",+5,+10,+15,+3
158,,2010-12-17 16:59:03,2010-12-17,HBAN,Benhase Daniel B,Sr EVP of Principal Sub,P - Purchase,$6.30,"+5,000","212,613",+2%,"+$31,500",+5,+10,+15,+3
159,,2010-12-17 16:58:59,2010-12-17,HBAN,Blakely Kevin M,"Sr. EVP, Chief Risk Officer",P - Purchase,$6.30,"+2,500","83,500",+3%,"+$15,750",+5,+10,+15,+3
160,,2010-12-17 16:58:55,2010-12-17,HBAN,Dunlap James E,Regional Banking Group Pres,P - Purchase,$6.30,"+3,500","194,419",+2%,"+$22,050",+5,+10,+15,+3
161,,2010-12-17 16:58:54,2010-12-17,HBAN,Endres Michael J,Dir,P - Purchase,$6.30,"+25,000","220,844",+13%,"+$157,500",+5,+10,+15,+3
162,,2010-12-17 16:58:49,2010-12-17,HBAN,Gerlach John B Jr,Dir,P - Purchase,$6.30,"+10,000","1,272,509",+1%,"+$63,000",+5,+10,+15,+3
163,,2010-12-17 16:58:48,2010-12-17,HBAN,Hilliker D James,Dir,P - Purchase,$6.30,"+10,000","204,931",+5%,"+$63,000",+5,+10,+15,+3
164,,2010-12-17 16:58:46,2010-12-17,HBAN,Lauer David P,Dir,P - Purchase,$6.30,"+5,000","90,393",+6%,"+$31,500",+5,+10,+15,+3
165,,2010-12-17 16:58:41,2010-12-17,HBAN,Levy Jonathan A,Dir,P - Purchase,$6.30,"+10,000","127,731",+8%,"+$63,000",+5,+10,+15,+3
166,,2010-12-17 16:58:38,2010-12-17,HBAN,Lhota William J,Dir,P - Purchase,$6.30,"+20,000","184,491",+12%,"+$126,000",+5,+10,+15,+3
167,,2010-12-17 16:58:35,2010-12-17,HBAN,Mastroiannni Gerard P,Dir,P - Purchase,$6.30,"+10,000","131,437",+8%,"+$63,000",+5,+10,+15,+3
168,,2010-12-17 16:58:33,2010-12-17,HBAN,Navarro Mary W,Sr EVP of Principal Sub,P - Purchase,$6.30,"+3,800","160,658",+2%,"+$23,940",+5,+10,+15,+3
169,,2010-12-17 16:58:29,2010-12-17,HBAN,Neumeyer Daniel J.,EVP of Principal Subsidiary,P - Purchase,$6.30,"+5,000","85,200",+6%,"+$31,500",+5,+10,+15,+3
170,,2010-12-17 16:58:27,2010-12-17,HBAN,Ransier Kathleen H,Dir,P - Purchase,$6.30,"+1,600","44,184",+4%,"+$10,080",+5,+10,+15,+3
171,,2010-12-17 16:58:24,2010-12-17,HBAN,Sanders Keith D,EVP,P - Purchase,$6.30,"+1,500","34,300",+5%,"+$9,450",+5,+10,+15,+3
172,,2010-12-17 16:58:21,2010-12-17,HBAN,Stanutz Nicholas G,Sr EVP of Principal Sub,P - Purchase,$6.30,"+3,500","153,988",+2%,"+$22,050",+5,+10,+15,+3
173,,2010-12-17 16:58:18,2010-12-17,HBAN,Steinour Stephen D,"Pres, CEO, COB",P - Purchase,$6.30,"+34,000","2,032,845",+2%,"+$214,200",+5,+10,+15,+3
174,,2010-12-17 16:58:15,2010-12-17,HBAN,Thompson Mark E,Senior EVP of Principal Sub.,P - Purchase,$6.30,"+5,000","208,720",+2%,"+$31,500",+5,+10,+15,+3
175,,2010-06-01 09:29:25,2010-05-27,HBAN,Allen Elizabeth Heller,EVP of Principal Subsidiary,P - Purchase,$6.19,"+1,600","29,700",+6%,"+$9,904",-4,-10,-8,-10
176,,2010-05-20 14:12:35,2010-05-19,HBAN,Allen Elizabeth Heller,EVP of Principal Subsidiary,P - Purchase,$6.17,"+1,600","28,100",+6%,"+$9,867",-5,-2,-1,-6
177,D,2010-05-04 09:26:33,2010-04-30,HBAN,Sanders Keith D,EVP,P - Purchase,$6.90,+800,"7,800",+11%,"+$5,520",-3,-6,-10,-17
178,,2010-04-26 10:52:48,2010-04-23,HBAN,Porteous David L,Dir,P - Purchase,$7.14,+213,"518,899",0%,"+$1,521",-4,-6,-16,-21
179,,2010-02-17 14:02:37,2010-02-16,HBAN,Neumeyer Daniel J.,EVP of Principal Subsidiary,P - Purchase,$4.77,+200,"50,200",0%,+$954,-1,0,+20,+16
180,,2010-02-09 15:28:28,2010-02-08,HBAN,Levy Jonathan A,Dir,P - Purchase,$4.66,"+5,000","110,600",+5%,"+$23,297",+2,+5,+15,+39
181,,2010-02-08 08:22:03,2010-02-05,HBAN,Endres Michael J,Dir,P - Purchase,$4.43,"+10,000","177,861",+6%,"+$44,300",-1,+1,+9,+35
182,,2010-02-04 14:34:09,2010-02-03,HBAN,Mastroiannni Gerard P,Dir,P - Purchase,$4.69,"+5,000","114,306",+5%,"+$23,450",-4,0,+5,+34
