,X,Filing Date,Trade Date,Ticker,Insider Name,Title,Trade Type  ,Price,Qty,Owned,ΔOwn,Value,1d,1w,1m,6m
100,D,2015-03-06 16:05:31,2015-03-05,PKI,Goldberg Joel S,Please See Remarks,S - Sale+OE,$47.00,"-9,000","52,763",-15%,"-$423,000",0,+1,+9,+2
101,M,2015-02-11 16:06:11,2015-02-09,PKI,Sato Vicki L,Dir,S - Sale,$45.55,"-24,000","23,743",-50%,"-$1,093,159",+1,+1,+3,+11
102,D,2015-02-10 16:36:43,2015-02-09,PKI,Okun Andrew,See Remarks,S - Sale+OE,$45.82,"-6,262","15,286",-29%,"-$286,906",0,+1,+2,+13
103,D,2015-02-04 16:59:42,2015-02-03,PKI,Friel Robert F,"Pres, CEO",S - Sale+OE,$46.26,"-60,709","569,145",-10%,"-$2,808,338",+1,0,+3,+15
104,D,2015-02-04 16:52:28,2015-02-03,PKI,Lopardo Nicholas A,Dir,S - Sale+OE,$46.30,"-8,892","78,792",-10%,"-$411,664",+1,0,+3,+15
105,D,2015-02-03 16:06:19,2015-01-30,PKI,Goldberg Joel S,See Remarks,S - Sale+OE,$45.67,"-28,646","50,859",-36%,"-$1,308,263",-2,-3,-1,+13
106,DM,2015-02-03 16:05:18,2015-01-30,PKI,Friel Robert F,"Pres, CEO",S - Sale+OE,$46.02,"-319,065","532,310",-37%,"-$14,682,762",-2,-3,-1,+13
107,D,2014-11-17 16:05:46,2014-11-14,PKI,Mullen James C,Dir,S - Sale+OE,$43.73,"-8,892","45,551",-16%,"-$388,838",+1,+4,-6,+22
108,D,2014-11-14 16:06:10,2014-11-13,PKI,Sullivan Patrick J,Dir,S - Sale+OE,$43.46,"-8,892","27,294",-25%,"-$386,446",-1,+1,-5,+20
109,D,2014-09-05 16:05:43,2014-09-04,PKI,Sicchitano Kenton J,Dir,S - Sale+OE,$44.98,"-8,892","38,841",-19%,"-$399,927",+1,-1,-5,+3
110,D,2014-07-09 16:05:22,2014-07-07,PKI,Marshak Daniel R,"SVP, CSO",S - Sale+OE,$48.03,-100,"45,445",0%,"-$4,803",0,-1,-4,-9
111,D,2014-07-07 16:05:23,2014-07-02,PKI,Marshak Daniel R,"SVP, CSO",S - Sale+OE,$48.00,"-12,000","45,445",-21%,"-$576,000",-1,-2,-5,-7
112,D,2014-06-27 16:05:22,2014-06-26,PKI,Marshak Daniel R,"SVP, CSO",S - Sale+OE,$46.60,"-10,000","45,445",-18%,"-$465,970",0,+3,+1,-6
113,D,2014-06-20 16:05:22,2014-06-19,PKI,Corbett James,See Remarks,S - Sale+OE,$46.69,"-57,126","21,858",-72%,"-$2,666,927",0,-1,0,-10
114,DM,2014-06-10 16:07:43,2014-06-06,PKI,Friel Robert F,"Pres, CEO",S - Sale+OE,$46.70,"-124,858","532,310",-19%,"-$5,830,308",0,-2,0,-6
115,D,2014-06-10 16:05:49,2014-06-09,PKI,Tenney Maurice H.,See Remarks,S - Sale+OE,$47.26,"-5,504","28,999",-16%,"-$260,119",0,-2,0,-6
116,D,2014-06-09 16:05:27,2014-06-05,PKI,Friel Robert F,"Pres, CEO",S - Sale+OE,$46.44,"-124,857","532,310",-19%,"-$5,798,359",0,-1,0,-5
117,D,2014-06-06 16:05:29,2014-06-05,PKI,Sullivan Patrick J,Dir,S - Sale+OE,$46.66,"-10,000","27,294",-27%,"-$466,558",-1,-2,0,-5
118,,2014-06-06 16:05:15,2014-06-05,PKI,Michas Alexis P,Dir,S - Sale,$46.30,"-9,146","81,821",-10%,"-$423,417",-1,-2,0,-5
119,D,2014-06-03 16:06:14,2014-06-02,PKI,Goldberg Joel S,See Remarks,S - Sale+OE,$45.11,"-17,000","50,859",-25%,"-$766,836",0,+2,+3,-1
120,,2014-06-03 16:05:20,2014-06-02,PKI,Michas Alexis P,Dir,S - Sale,$45.00,"-5,854","90,967",-6%,"-$263,430",0,+2,+3,-1
121,,2014-05-13 16:05:39,2014-05-12,PKI,Michas Alexis P,Dir,S - Sale,$44.40,"-5,000","96,821",-5%,"-$222,007",-2,-2,+5,-1
122,D,2014-05-13 16:05:26,2014-05-12,PKI,Okun Andrew,"VP, CAO",S - Sale+OE,$43.82,-502,"13,689",-4%,"-$21,998",-2,-2,+5,-1
123,D,2014-05-01 16:05:30,2014-04-29,PKI,Lopardo Nicholas A,Dir,S - Sale+OE,$41.98,"-12,951","78,622",-14%,"-$543,631",0,+2,+6,+2
124,D,2014-04-08 16:59:20,2014-04-07,PKI,Corbett James,See Remarks,S - Sale+OE,$45.11,"-22,027","21,858",-50%,"-$993,550",+1,-2,-4,-5
125,DM,2014-04-08 16:23:20,2014-04-04,PKI,Tenney Maurice H.,See Remarks,S - Sale+OE,$45.88,"-45,351","28,999",-61%,"-$2,080,718",+1,-2,-4,-5
126,D,2014-03-13 16:05:30,2014-03-12,PKI,Marshak Daniel R,"SVP, CSO",S - Sale+OE,$45.29,"-19,292","45,445",-30%,"-$873,754",0,+3,0,+1
127,DM,2014-03-12 16:45:50,2014-03-10,PKI,Letcher John R,"SVP, HR",S - Sale+OE,$45.40,"-41,000","34,514",-54%,"-$1,861,276",-2,+1,+1,-1
128,D,2014-03-10 16:06:04,2014-03-07,PKI,Okun Andrew,"VP, CAO",S - Sale+OE,$46.35,"-9,398","13,834",-40%,"-$435,597",-1,-2,-1,0
129,,2014-03-07 16:05:37,2014-03-05,PKI,Michas Alexis P,Dir,S - Sale,$46.00,"-5,000","90,567",-5%,"-$230,000",-1,-3,0,-1
130,,2014-02-28 16:05:26,2014-02-27,PKI,Michas Alexis P,Dir,S - Sale,$45.25,"-5,000","95,567",-5%,"-$226,250",-1,+2,-2,-1
131,D,2014-02-18 16:10:39,2014-02-14,PKI,Sato Vicki L,Dir,S - Sale+OE,$43.97,"-21,843","45,370",-32%,"-$960,349",-2,+1,+5,+4
132,,2014-02-14 16:08:36,2014-02-12,PKI,Michas Alexis P,Dir,S - Sale,$44.25,"-5,000","100,567",-5%,"-$221,250",-1,-1,+3,+4
133,,2014-02-11 16:05:37,2014-02-07,PKI,Michas Alexis P,Dir,S - Sale,$43.29,"-10,000","105,567",-9%,"-$432,890",0,-1,+3,+2
134,D,2014-02-11 16:05:25,2014-02-07,PKI,Mullen James C,Dir,S - Sale+OE,$43.73,"-12,951","43,178",-23%,"-$566,334",0,-1,+3,+2
135,D,2013-12-16 16:30:25,2013-12-13,PKI,Tenney Maurice H.,See Remarks,S - Sale+OE,$38.91,"-25,000","26,580",-48%,"-$972,625",0,+4,+10,+19
136,D,2013-12-11 16:05:23,2013-12-10,PKI,Marshak Daniel R,"SVP, CSO",S - Sale+OE,$39.59,"-12,183","42,762",-22%,"-$482,325",0,+1,+11,+19
137,DM,2013-11-15 16:05:48,2013-11-13,PKI,Friel Robert F,"Pres, CEO",S - Sale+OE,$37.14,"-112,461","516,849",-18%,"-$4,176,802",-1,0,+3,+15
138,DM,2013-09-11 16:05:31,2013-09-09,PKI,Friel Robert F,"Pres, CEO",S - Sale+OE,$37.45,"-141,000","516,849",-21%,"-$5,279,816",-1,+2,-4,+20
139,,2013-09-10 16:05:37,2013-09-06,PKI,Okun Andrew,"VP, Chief Accounting Officer",S - Sale,$36.86,"-6,805","10,535",-39%,"-$250,819",+1,+1,-3,+20
140,D,2013-08-07 16:06:00,2013-08-06,PKI,Letcher John R,"SVP, HR",S - Sale+OE,$36.18,"-16,000","33,044",-33%,"-$578,928",0,+3,+1,+17
141,D,2013-05-02 16:11:16,2013-04-30,PKI,Mullen James C,Dir,S - Sale+OE,$30.31,"-6,440","43,178",-13%,"-$195,196",+1,+5,+2,+27
142,D,2013-05-02 16:07:29,2013-04-30,PKI,Sato Vicki L,Dir,S - Sale+OE,$30.53,"-6,440","45,370",-12%,"-$196,613",+1,+5,+2,+27
143,D,2013-05-02 16:06:22,2013-05-01,PKI,Lopardo Nicholas A,Dir,S - Sale+OE,$30.85,"-6,440","72,190",-8%,"-$198,642",+1,+5,+2,+27
144,D,2013-05-02 16:06:06,2013-05-01,PKI,Michas Alexis P,Dir,S - Sale+OE,$30.85,"-6,440","115,496",-5%,"-$198,642",+1,+5,+2,+27
145,D,2013-04-12 16:05:31,2013-04-11,PKI,Tenney Maurice H.,See Remarks,S - Sale+OE,$35.00,"-9,500","26,577",-26%,"-$332,500",-3,-4,-6,+4
146,D,2013-04-10 16:05:52,2013-04-09,PKI,Tenney Maurice H.,See Remarks,S - Sale+OE,$34.53,"-4,000","26,577",-13%,"-$138,120",+1,0,-7,+8
147,D,2013-03-11 16:06:46,2013-03-08,PKI,Okun Andrew,"VP, Chief Accounting Officer",S - Sale+OE,$35.28,"-13,215","17,668",-43%,"-$466,199",-1,-2,-5,+4
148,D,2013-03-11 16:06:12,2013-03-08,PKI,Marshak Daniel R,"SVP, CSO",S - Sale+OE,$35.26,"-15,000","42,762",-26%,"-$528,825",-1,-2,-5,+4
149,D,2013-01-11 16:05:13,2013-01-09,PKI,Sicchitano Kenton J,Dir,S - Sale+OE,$34.00,"-17,179","33,205",-34%,"-$584,086",-1,0,+1,-1
150,D,2012-12-26 06:20:19,2012-12-21,PKI,Tenney Maurice H.,See Remarks,S - Sale+OE,$31.59,"-19,000","23,714",-44%,"-$600,267",-1,+1,+13,+4
151,D,2012-12-04 16:06:07,2012-11-30,PKI,Okun Andrew,See Remarks,S - Sale+OE,$31.42,"-7,000","13,792",-34%,"-$219,961",-1,0,+2,+3
152,,2012-11-27 16:05:01,2012-11-26,PKI,Wilson Frank Anders,"SVP, CFO",P - Purchase,$31.19,+82,"41,225",0%,"+$2,558",+1,+1,+1,+3
153,D,2012-10-12 16:05:48,2012-10-11,PKI,Tenney Maurice H.,See Remarks,S - Sale+OE,$29.62,"-26,500","23,713",-53%,"-$784,798",0,-1,+3,+16
