,X,Filing Date,Trade Date,Ticker,Insider Name,Title,Trade Type  ,Price,Qty,Owned,ΔOwn,Value,1d,1w,1m,6m
52,,2019-05-29 16:42:10,2019-05-29,AFL,Ariyoshi Koji,Exec.VP - Aflac Japan,S - Sale,$52.20,"-63,703","49,129",-56%,"-$3,325,297",,,,
53,,2019-05-28 09:23:17,2019-05-24,AFL,Moskowitz Joseph L,Dir,S - Sale,$52.02,"-2,750","15,290",-15%,"-$143,055",,,,
54,,2019-05-20 15:36:04,2019-05-16,AFL,Lake Charles D II,Pres -Aflac International,S - Sale,$52.09,"-18,000","105,206",-15%,"-$937,685",,,,
55,,2019-05-17 16:41:30,2019-05-15,AFL,Fukuzawa Toshihiko,Dir,S - Sale,$51.00,"-1,500","12,816",-10%,"-$76,500",,,,
56,D,2019-05-07 18:04:26,2019-05-06,AFL,White Teresa L,"Pres, Aflac U.S.",S - Sale+OE,$50.39,"-57,124","81,067",-41%,"-$2,878,313",,,,
57,D,2019-03-27 14:37:25,2019-03-26,AFL,Koide Masatoshi,"Pres, Aflac Life Ins Japan",S - Sale+OE,$49.75,"-29,008","41,905",-41%,"-$1,443,279",,,,
58,,2019-03-26 09:29:27,2019-03-22,AFL,Lloyd Karole,Dir,P - Purchase,$49.83,"+2,000","24,060",+9%,"+$99,659",,,,
59,,2019-03-13 13:40:08,2019-03-12,AFL,Johnson Douglas Wayne,Dir,S - Sale,$49.24,"-3,000","33,035",-8%,"-$147,711",,,,
60,D,2019-03-06 11:19:55,2019-03-04,AFL,Lake Charles D II,Pres -Aflac International,S - Sale+OE,$49.19,"-15,678","123,206",-11%,"-$771,270",,,,
61,,2019-02-25 17:29:04,2019-02-22,AFL,Tillman Audrey B,EVP,S - Sale,$48.71,"-2,100","116,341",-2%,"-$102,290",,,,
62,,2019-02-19 16:24:15,2019-02-13,AFL,White Teresa L,"Pres, Aflac U.S.",S - Sale,$49.06,"-12,338","81,068",-13%,"-$605,302",,,,
63,D,2019-02-06 17:06:41,2019-02-05,AFL,Lake Charles D II,Pres -Aflac International,S - Sale+OE,$47.93,"-37,880","98,973",-28%,"-$1,815,721",,,,
64,D,2019-02-06 13:57:03,2019-02-04,AFL,Koide Masatoshi,"Pres, Aflac Life Ins Japan",S - Sale+OE,$47.71,"-27,120","45,254",-37%,"-$1,293,806",,,,
65,D,2018-12-21 17:47:07,2018-12-21,AFL,Daniels James Todd,Exec. VP,S - Sale+OE,$44.14,"-3,400","14,668",-19%,"-$150,088",,,,
66,,2018-12-21 16:17:34,2018-12-20,AFL,Williams Richard Jr,Exec VP,S - Sale,$43.97,"-1,129","14,577",-7%,"-$49,647",,,,
67,,2018-09-13 15:36:38,2018-09-13,AFL,Johnson Douglas Wayne,Dir,S - Sale,$46.52,"-2,000","29,859",-6%,"-$93,030",,,,
68,,2018-09-12 09:56:15,2018-09-11,AFL,Moskowitz Joseph L,Dir,S - Sale,$46.38,"-1,500","16,579",-8%,"-$69,574",,,,
69,D,2018-07-02 17:00:20,2018-06-29,AFL,Kirsch Eric M,EVP,S - Sale+OE,$43.31,"-66,447","108,998",-38%,"-$2,878,004",,,,
70,D,2018-03-27 16:19:13,2018-03-26,AFL,Knapp Charles B,Dir,S - Sale+OE,$43.72,"-10,000","108,582",-8%,"-$437,155",,,,
71,,2018-03-02 15:41:09,2018-02-28,AFL,Tillman Audrey B,EVP,S - Sale,$90.09,"-1,300","51,247",-2%,"-$117,123",,,,
72,D,2018-03-01 16:31:04,2018-02-28,AFL,Howard June P,SVP,S - Sale+OE,$90.33,"-2,648","25,428",-9%,"-$239,194",,,,
73,,2018-02-21 15:58:13,2018-02-20,AFL,Lloyd Karole,Dir,P - Purchase,$89.05,"+2,000","9,263",+28%,"+$178,090",,,,
74,,2018-02-20 16:03:49,2018-02-20,AFL,Moskowitz Joseph L,Dir,P - Purchase,$89.13,+550,"8,149",+7%,"+$49,022",,,,
75,,2018-02-20 15:16:16,2018-02-16,AFL,Amos Daniel P,"COB, CEO",S - Sale,$89.77,"-24,983","1,337,080",-2%,"-$2,242,691",,,,
76,D,2017-12-29 16:29:32,2017-12-28,AFL,Koide Masatoshi,"Pres, COO, Aflac Japan",S - Sale+OE,$88.00,"-6,250","22,487",-22%,"-$550,000",,,,
77,,2017-12-22 15:40:43,2017-12-21,AFL,Daniels James Todd,Exec. VP,S - Sale,$87.11,"-1,430","15,533",-8%,"-$124,570",,,,
78,,2017-12-22 15:40:29,2017-12-21,AFL,Tillman Audrey B,EVP,S - Sale,$87.64,"-2,360","45,403",-5%,"-$206,832",,,,
79,,2017-12-06 16:12:07,2017-12-04,AFL,Cloninger Kriss III,Pres,S - Sale,$87.73,"-6,057","292,352",-2%,"-$531,358",,,,
80,,2017-10-27 13:02:42,2017-10-26,AFL,Tillman Audrey B,EVP,S - Sale,$83.57,-310,"47,699",-1%,"-$25,907",,,,
81,D,2017-10-03 10:31:13,2017-09-29,AFL,Daniels James Todd,Exec. VP,S - Sale+OE,$81.49,-620,"16,890",-4%,"-$50,525",,,,
82,D,2017-09-22 15:22:43,2017-09-21,AFL,Cloninger Kriss III,Pres,S - Sale+OE,$83.83,"-25,000","298,235",-8%,"-$2,095,750",,,,
83,,2017-09-22 14:15:58,2017-09-21,AFL,Hudson Elizabeth J,Dir,S - Sale,$83.76,"-1,279","61,485",-2%,"-$107,132",,,,
84,,2017-09-21 15:23:32,2017-09-19,AFL,Johnson Douglas Wayne,Dir,S - Sale,$83.58,"-1,500","13,733",-10%,"-$125,363",,,,
85,,2017-08-07 10:22:59,2017-08-04,AFL,Cloninger Kriss III,Pres,S - Sale,$81.06,"-3,500","301,603",-1%,"-$283,710",,,,
86,D,2017-06-29 09:10:24,2017-06-27,AFL,White Teresa L,"Pres, Aflac U.S.",S - Sale+OE,$78.01,"-11,314","30,568",-27%,"-$882,612",,,,
87,,2017-06-15 16:32:50,2017-06-15,AFL,Cloninger Kriss III,Pres,S - Sale,$77.72,"-2,500","293,553",-1%,"-$194,291",,,,
88,D,2017-06-14 10:48:47,2017-06-12,AFL,Amos Paul S II,"Pres, Aflac",S - Sale+OE,$77.40,"-222,889","1,447,877",-13%,"-$17,252,567",,,,
89,,2017-06-13 14:54:37,2017-06-12,AFL,Lloyd Karole,Dir,P - Purchase,$77.01,"+1,000","7,253",+16%,"+$77,013",,,,
90,D,2017-04-04 15:59:06,2017-03-31,AFL,Daniels James Todd,Exec. VP,S - Sale+OE,$72.39,"-1,400","17,124",-8%,"-$101,351",0,+1,+3,
91,D,2017-03-29 17:33:50,2017-03-29,AFL,Rimer Barbara K,Dir,S - Sale+OE,$72.00,"-1,412","11,440",-11%,"-$101,664",+1,+1,+5,
92,D,2017-03-29 14:02:08,2017-03-28,AFL,Johnson Robert B,Dir,S - Sale+OE,$72.52,"-5,000","13,441",-27%,"-$362,589",-1,0,+4,
93,DM,2017-03-15 16:34:28,2017-03-14,AFL,Janke Kenneth S Jr,"EVP, Treas Head of CorpFin, De",S - Sale+OE,$71.95,"-10,000","143,615",-7%,"-$719,500",0,-1,+1,
94,,2017-03-14 10:10:43,2017-03-13,AFL,Tillman Audrey B,EVP,S - Sale,$71.96,-900,"36,357",-2%,"-$64,763",0,0,+2,
95,,2017-03-06 16:08:17,2017-03-02,AFL,Amos Daniel P,"COB, CEO",S - Sale,$72.59,"-1,317","1,593,017",0%,"-$95,595",0,0,+1,
96,,2017-03-06 11:59:59,2012-07-27,AFL,Tillman Audrey B,EVP,S - Sale,$43.27,"-6,639","37,396",-15%,"-$287,274",0,0,+1,
97,,2017-03-02 15:44:33,2017-03-01,AFL,Johnson Robert B,Dir,S - Sale,$73.22,"-1,955","13,441",-13%,"-$143,147",-1,-1,-1,
98,D,2017-03-02 15:44:19,2017-03-01,AFL,Johnson Douglas Wayne,Dir,S - Sale+OE,$73.04,"-1,400","15,069",-9%,"-$102,256",-1,-1,-1,
99,D,2017-02-23 15:04:30,2017-02-22,AFL,Yamauchi Hiroshi,Pres; Aflac Japan,S - Sale+OE,$71.00,"-19,850","86,094",-19%,"-$1,409,350",+1,+3,+1,
100,,2017-02-22 11:46:10,2017-02-21,AFL,Johnson Robert B,Dir,S - Sale,$71.45,"-1,975","15,306",-11%,"-$141,121",0,+1,0,
101,,2017-02-21 15:23:33,2017-02-17,AFL,Lake Charles D II,Pres -Aflac International,S - Sale,$70.85,"-8,693","30,743",-22%,"-$615,884",0,+2,0,
102,D,2017-02-16 14:23:34,2017-02-15,AFL,Johnson Robert B,Dir,S - Sale+OE,$70.92,"-2,000","17,281",-10%,"-$141,831",0,+1,+2,
103,D,2017-02-14 17:47:43,2017-02-10,AFL,Wilkey Robin Y,SVP,S - Sale+OE,$69.97,"-3,650","15,730",-19%,"-$255,404",0,+1,+2,
104,,2017-02-03 16:56:29,2017-02-03,AFL,Lloyd Karole,Dir,P - Purchase,$68.42,"+2,000","6,241",+47%,"+$136,839",0,+2,+6,
105,,2016-12-21 15:12:45,2016-12-19,AFL,Daniels James Todd,Exec. VP,S - Sale,$69.18,"-1,100","19,245",-5%,"-$76,094",+1,0,-1,
106,D,2016-12-20 11:17:08,2016-12-16,AFL,Howard June P,SVP,S - Sale+OE,$69.18,"-5,301","16,436",-24%,"-$366,746",0,+1,0,
107,,2016-12-19 16:42:57,2016-12-16,AFL,Cloninger Kriss III,Pres,S - Sale,$69.46,"-3,500","272,858",-1%,"-$243,110",0,+1,0,
108,D,2016-12-15 15:28:05,2016-12-14,AFL,Rimer Barbara K,Dir,S - Sale+OE,$70.14,"-10,500","12,084",-46%,"-$736,437",-1,+1,0,
109,,2016-12-09 15:07:46,2016-12-07,AFL,Moskowitz Joseph L,Dir,P - Purchase,$68.53,"+1,000","5,750",+21%,"+$68,530",-1,-1,0,
110,D,2016-09-14 15:57:31,2016-09-12,AFL,Tillman Audrey B,EVP,S - Sale+OE,$73.50,"-18,856","38,424",-33%,"-$1,385,916",0,+1,0,+2
111,D,2016-09-02 15:31:18,2016-09-01,AFL,White Teresa L,"Pres, Aflac U.S.",S - Sale+OE,$74.28,"-35,734","21,631",-62%,"-$2,654,322",0,-2,-3,-1
112,,2016-09-01 14:25:43,2016-08-30,AFL,Tillman Audrey B,EVP,S - Sale,$73.98,"-1,500","38,178",-4%,"-$110,977",0,-2,-3,-1
113,,2016-08-15 13:32:34,2016-08-11,AFL,Rimer Barbara K,Dir,S - Sale,$73.26,-186,"12,074",-2%,"-$13,627",0,0,-1,-1
114,D,2016-08-15 13:32:19,2016-08-11,AFL,Ariyoshi Koji,Exec.VP - Aflac Japan,S - Sale+OE,$73.20,"-57,413","15,956",-78%,"-$4,202,632",0,0,-1,-1
115,D,2016-08-11 12:36:21,2016-08-09,AFL,Ariyoshi Koji,Exec.VP - Aflac Japan,S - Sale+OE,$73.20,"-3,886","35,955",-10%,"-$284,455",0,-1,0,-3
116,D,2016-08-02 15:37:13,2016-08-01,AFL,Rimer Barbara K,Dir,S - Sale+OE,$71.74,"-3,650","12,260",-23%,"-$261,851",0,+2,+4,-1
117,,2016-06-28 15:02:37,2016-06-24,AFL,Wilkey Robin Y,SVP,S - Sale,$70.23,"-3,065","14,299",-18%,"-$215,255",+2,+6,+9,+5
118,D,2016-06-09 16:04:04,2016-06-08,AFL,White Teresa L,"Pres, Aflac U.S.",S - Sale+OE,$69.80,"-8,976","31,141",-22%,"-$626,525",-1,-2,+4,0
119,D,2016-06-08 09:49:20,2016-06-06,AFL,White Teresa L,"Pres, Aflac U.S.",S - Sale+OE,$69.80,-171,"31,141",-1%,"-$11,936",+1,-1,+3,0
120,,2016-06-02 15:06:28,2016-05-31,AFL,Janke Kenneth S Jr,"EVP, Treas Head of CorpFin, De",S - Sale,$69.32,"-7,500","137,290",-5%,"-$519,900",0,+1,+4,+4
121,D,2016-06-02 15:06:09,2016-05-31,AFL,White Teresa L,"Pres, Aflac U.S.",S - Sale+OE,$69.80,"-2,853","31,141",-8%,"-$199,139",0,+1,+4,+4
122,,2016-06-02 15:05:57,2016-06-01,AFL,Johnson Douglas Wayne,Dir,S - Sale,$69.33,"-3,000","15,003",-17%,"-$207,990",0,+1,+4,+4
123,D,2016-05-05 16:22:17,2016-05-04,AFL,Lake Charles D II,Pres -Aflac International,S - Sale+OE,$68.48,"-17,791","29,279",-38%,"-$1,218,401",0,0,+1,+1
124,,2016-03-21 16:19:46,2016-03-17,AFL,Cloninger Kriss III,Pres,S - Sale,$63.62,"-16,000","268,126",-6%,"-$1,017,920",0,0,+7,+14
125,D,2016-03-15 15:30:31,2016-03-14,AFL,Knapp Charles B,Dir,S - Sale+OE,$61.63,"-4,000","50,448",-7%,"-$246,520",0,+3,+8,+20
126,D,2016-03-10 09:32:29,2016-03-09,AFL,Yamauchi Hiroshi,Pres; Aflac Japan,S - Sale+OE,$60.43,"-19,250","80,738",-19%,"-$1,163,278",0,+3,+6,+23
127,D,2016-03-03 11:10:27,2016-03-01,AFL,Janke Kenneth S Jr,"EVP, Treas Head of CorpFin, De",S - Sale+OE,$61.09,"-8,700","144,723",-6%,"-$531,510",-1,-2,+4,+22
128,D,2016-02-24 14:45:31,2016-02-22,AFL,Kirsch Eric M,EVP,P - Purchase,$59.72,"+4,130","22,332",+23%,"+$246,659",0,+3,+7,+24
129,,2016-02-19 10:32:12,2016-02-18,AFL,Lake Charles D II,Pres -Aflac International,S - Sale,$59.24,"-7,730","39,570",-16%,"-$457,900",0,+2,+7,+24
130,,2016-02-17 16:09:35,2016-02-16,AFL,Janke Kenneth S Jr,"EVP, Treas Head of CorpFin, De",S - Sale,$58.00,"-1,500","144,423",-1%,"-$87,000",0,+1,+6,+24
131,D,2016-02-16 14:18:56,2016-02-11,AFL,Lake Charles D II,Pres -Aflac International,S - Sale+OE,$55.96,"-7,500","47,300",-14%,"-$419,683",+1,+4,+7,+28
132,,2016-02-16 14:09:39,2016-02-12,AFL,Moskowitz Joseph L,Dir,P - Purchase,$56.63,+500,"3,756",+15%,"+$28,316",+1,+4,+7,+28
133,,2015-12-28 16:11:27,2015-12-23,AFL,Hudson Elizabeth J,Dir,S - Sale,$60.29,"-2,644","53,186",-5%,"-$159,407",+1,-2,-5,+13
134,,2015-12-10 13:35:52,2015-12-08,AFL,Janke Kenneth S Jr,"EVP, Treas Head of CorpFin, De",S - Sale,$62.11,"-60,415","135,062",-31%,"-$3,752,112",0,+1,-7,+14
135,M,2015-12-09 15:34:20,2015-12-07,AFL,Amos Paul S II,"Pres, Aflac",S - Sale,$62.46,"-88,000","1,438,220",-6%,"-$5,496,068",-1,-2,-9,+14
136,DM,2015-11-20 15:17:42,2015-11-19,AFL,Johnson Robert B,Dir,S - Sale+OE,$65.48,"-7,513","14,882",-34%,"-$491,915",0,0,-11,+6
137,D,2015-11-09 16:29:18,2015-11-06,AFL,Wilkey Robin Y,SVP,S - Sale+OE,$64.25,"-4,097","12,742",-24%,"-$263,242",+1,-1,-2,+10
138,D,2015-11-02 17:41:29,2015-10-29,AFL,Amos Paul S II,"Pres, Aflac",S - Sale+OE,$64.13,"-42,635","1,533,989",-3%,"-$2,734,183",-1,0,+3,+8
139,D,2015-08-20 16:04:50,2015-08-19,AFL,White Teresa L,"Pres, Aflac U.S.",S - Sale+OE,$63.48,"-2,482","25,777",-9%,"-$157,560",-3,-7,-6,-2
140,D,2015-08-20 16:04:26,2015-08-19,AFL,Kirsch Eric M,EVP,S - Sale+OE,$62.86,"-65,627","1,875",-97%,"-$4,125,293",-3,-7,-6,-2
141,,2015-08-19 14:21:41,2015-08-17,AFL,Cloninger Kriss III,"Pres, Treasurer",S - Sale,$64.40,"-32,563","257,965",-11%,"-$2,097,057",-2,-14,-10,-7
142,DM,2015-08-03 17:11:00,2015-07-30,AFL,Cloninger Kriss III,"Pres, Treasurer",S - Sale+OE,$64.08,"-222,437","290,528",-43%,"-$14,253,703",0,0,-8,-11
143,D,2015-08-03 16:30:01,2015-07-31,AFL,Howard June P,SVP,S - Sale+OE,$64.12,"-1,500","10,478",-13%,"-$96,184",0,0,-8,-11
144,D,2015-07-31 15:24:28,2015-07-29,AFL,Rimer Barbara K,Dir,S - Sale+OE,$63.91,"-3,752","7,788",-33%,"-$239,806",0,-1,-8,-8
145,,2015-05-12 15:24:32,2015-05-11,AFL,Moskowitz Joseph L,Dir,P - Purchase,$64.03,"+1,000","3,256",+44%,"+$64,030",-1,+1,-2,+2
146,D,2015-03-23 15:15:19,2015-03-20,AFL,Janke Kenneth S Jr,EVP,S - Sale+OE,$64.02,"-8,500","195,374",-4%,"-$544,199",0,-1,0,-9
147,D,2015-03-20 09:30:11,2015-03-19,AFL,Yamauchi Hiroshi,"Pres, COO",S - Sale+OE,$63.42,"-21,433","74,328",-22%,"-$1,359,281",+1,+1,+2,-7
148,D,2015-03-18 14:18:10,2015-03-17,AFL,Knapp Charles B,Dir,S - Sale+OE,$62.66,"-4,000","48,305",-8%,"-$250,631",+1,+1,+3,-6
149,,2015-03-18 14:17:32,2015-03-16,AFL,Wilkey Robin Y,SVP,S - Sale,$63.00,"-5,805","12,839",-31%,"-$365,715",+1,+1,+3,-6
150,D,2015-03-02 15:39:42,2015-02-27,AFL,Thompson David Gary,Dir,S - Sale+OE,$62.25,"-9,000","18,861",-32%,"-$560,250",+1,0,+3,-5
151,D,2015-02-17 16:14:51,2015-02-12,AFL,White Teresa L,"Pres, Aflac U.S.",S - Sale+OE,$61.73,"-15,075","20,445",-42%,"-$930,585",-1,-1,+1,+5
152,,2015-02-09 16:11:04,2015-02-05,AFL,Amos Paul S II,"Pres, Aflac",S - Sale,$60.56,"-126,300","1,509,118",-8%,"-$7,648,728",+1,+2,0,+6
153,D,2015-02-09 16:10:49,2015-02-05,AFL,Lake Charles D II,Pres -Aflac International,S - Sale+OE,$60.54,"-12,018","33,743",-26%,"-$727,517",+1,+2,0,+6
154,DM,2015-02-06 16:31:28,2015-02-04,AFL,Blanck Susan Rynearson,EVP,S - Sale+OE,$60.96,"-5,920","46,347",-11%,"-$360,893",0,+1,+2,+5
155,D,2014-11-13 16:19:39,2014-11-12,AFL,Amos Paul S II,"Pres, Aflac",S - Sale+OE,$59.12,"-34,130","846,942",-4%,"-$2,017,777",0,+1,-1,+9
156,,2014-11-07 11:28:25,2014-11-06,AFL,Janke Kenneth S Jr,EVP,S - Sale,$59.79,"-1,000","183,942",-1%,"-$59,790",-1,-1,+1,+9
157,D,2014-10-31 16:15:48,2014-10-30,AFL,Tillman Audrey B,"EVP,",S - Sale+OE,$59.63,-500,"29,409",-2%,"-$29,815",-1,0,0,+8
158,,2014-09-04 16:40:21,2014-09-04,AFL,Thompson David Gary,Dir,S - Sale,$61.35,"-6,000","18,861",-24%,"-$368,100",0,-2,-6,+4
159,D,2014-08-19 15:42:06,2014-08-15,AFL,Amos John Shelby II,Dir,S - Sale+OE,$60.09,"-4,000","673,054",-1%,"-$240,366",0,0,-4,+3
160,,2014-08-19 15:28:58,2014-08-15,AFL,Tillman Audrey B,"EVP,",S - Sale,$60.07,"-10,000","29,223",-25%,"-$600,719",0,0,-4,+3
161,D,2014-06-19 15:54:08,2014-06-18,AFL,White Teresa L,"EVP, COO",S - Sale+OE,$62.72,"-22,698","24,446",-48%,"-$1,423,657",0,-1,+1,-7
162,,2014-05-13 10:32:21,2014-05-09,AFL,Tillman Audrey B,"EVP,",S - Sale,$62.85,-800,"39,223",-2%,"-$50,280",+1,-1,-1,-6
163,D,2014-03-17 13:56:21,2014-03-14,AFL,Knapp Charles B,Dir,S - Sale+OE,$64.11,"-3,000","48,305",-6%,"-$192,333",0,-2,-5,-6
164,,2014-03-06 14:19:18,2014-03-04,AFL,Johnson Douglas Wayne,Dir,S - Sale,$65.11,"-2,000","11,292",-15%,"-$130,220",0,0,-2,-5
165,D,2014-02-25 11:40:10,2014-02-24,AFL,Rimer Barbara K,Dir,S - Sale+OE,$62.69,"-4,000","7,540",-35%,"-$250,749",0,+3,+1,-2
166,D,2013-12-30 15:45:44,2013-12-27,AFL,Ariyoshi Koji,First SVP - Aflac Japan,S - Sale+OE,$67.20,"-26,250","9,375",-74%,"-$1,764,000",-1,-4,-8,-6
167,D,2013-12-03 15:41:20,2013-12-02,AFL,Thompson David Gary,Dir,S - Sale+OE,$67.00,"-4,000","22,754",-15%,"-$268,000",-1,0,0,-5
168,D,2013-11-25 14:37:54,2013-11-22,AFL,White Teresa L,"EVP, COO",S - Sale+OE,$66.36,"-4,536","31,037",-13%,"-$301,009",-1,0,0,-7
