,X,Filing Date,Trade Date,Ticker,Insider Name,Title,Trade Type  ,Price,Qty,Owned,ΔOwn,Value,1d,1w,1m,6m
92,,2015-02-04 17:30:52,2015-02-02,DISCA,Malone John C,"Dir, 10%",S - Sale,$28.07,"-62,000","14,006,107",0%,"-$1,740,340",-3,+3,+12,+9
93,,2015-01-06 17:56:36,2015-01-02,DISCA,Malone John C,"Dir, 10%",S - Sale,$33.53,"-62,000","14,517,939",0%,"-$2,078,965",+1,-1,-6,+6
94,,2014-12-30 17:34:06,2014-11-21,DISCA,Miron Robert,Dir,P - Purchase,$33.37,+758,"19,598",+4%,"+$25,292",-2,-9,-15,-6
95,,2014-09-18 17:16:15,2014-09-16,DISCA,Gould Paul A,Dir,S - Sale,$38.50,"-75,000","485,980",-13%,"-$2,887,500",+1,-5,-14,-20
96,,2014-09-15 17:16:33,2014-09-11,DISCA,Gould Paul A,Dir,S - Sale,$39.92,"-125,000","560,980",-18%,"-$4,990,000",0,+3,-14,-17
97,D,2014-08-28 17:20:51,2014-08-26,DISCA,Wehner Kurt,Chief Accounting Officer,S - Sale+OE,$43.62,"-7,302","4,028",-64%,"-$318,477",0,-1,-11,-26
98,DM,2014-08-05 17:22:12,2014-08-01,DISCA,Leavy David,Chief Communications Officer,S - Sale+OE,$83.60,"-7,850","8,335",-49%,"-$656,248",-1,-1,+1,-31
99,D,2014-08-05 17:21:28,2014-08-01,DISCA,Alpert-Romm Adria,SEVP HR,S - Sale+OE,$84.67,"-3,409","11,813",-22%,"-$288,640",-1,-1,+1,-31
100,D,2014-06-03 17:19:10,2014-05-30,DISCA,Gould Paul A,Dir,S - Sale+OE,$75.97,-189,"379,684",0%,"-$14,358",+1,+3,-3,-12
101,D,2014-05-28 17:35:06,2014-05-23,DISCA,Bennett Robert R,Dir,S - Sale+OE,$76.27,"-91,650","137,250",-40%,"-$6,990,423",-2,-2,-6,-17
102,D,2014-05-27 17:39:34,2014-05-22,DISCA,Leavy David,Chief Communications Officer,S - Sale+OE,$75.46,-637,"8,335",-7%,"-$48,066",+1,-1,-5,-15
103,D,2014-03-24 18:24:47,2014-03-20,DISCA,Campbell Bruce,"Chief Dev Officer, Genl Counse",S - Sale+OE,$84.00,"-18,213","22,990",-44%,"-$1,529,892",0,-1,-7,-5
104,D,2014-03-18 17:30:52,2014-03-14,DISCA,Bennett Robert R,Dir,S - Sale+OE,$84.52,"-4,032","73,845",-5%,"-$340,785",0,-1,-8,-8
105,D,2014-03-17 17:36:05,2014-03-13,DISCA,Bennett Robert R,Dir,S - Sale+OE,$84.51,"-15,968","73,845",-18%,"-$1,349,456",+1,+2,-7,-7
106,D,2014-03-10 18:01:44,2014-03-06,DISCA,Hendricks John S,Founder,S - Sale+OE,$84.83,"-3,446","1,165,730",0%,"-$292,324",-1,-3,-6,-1
107,D,2014-03-07 17:00:41,2014-03-05,DISCA,Hendricks John S,Founder,S - Sale+OE,$84.64,"-46,554","1,165,730",-4%,"-$3,940,331",0,-2,-3,0
108,D,2014-02-26 17:12:50,2014-02-24,DISCA,Hendricks John S,Founder,S - Sale+OE,$82.97,"-50,000","1,165,730",-4%,"-$4,148,500",+1,+3,+1,+6
109,D,2013-12-31 17:10:07,2013-12-27,DISCA,Hendricks John S,Founder,S - Sale+OE,$88.88,"-31,323","1,178,230",-3%,"-$2,783,988",-1,-4,-11,-17
110,D,2013-12-30 16:39:30,2013-12-26,DISCA,Hendricks John S,Founder,S - Sale+OE,$88.86,"-29,456","1,178,230",-2%,"-$2,617,460",0,-3,-14,-18
111,D,2013-12-27 16:42:07,2013-12-24,DISCA,Hendricks John S,Founder,S - Sale+OE,$88.90,"-14,612","1,178,230",-1%,"-$1,299,007",+2,0,-12,-17
112,D,2013-12-26 16:34:38,2013-12-23,DISCA,Hendricks John S,Founder,S - Sale+OE,$88.75,-512,"1,178,230",0%,"-$45,440",0,0,-13,-18
113,D,2013-11-05 18:23:34,2013-11-01,DISCA,Hendricks John S,Founder,S - Sale+OE,$88.85,"-7,997","1,178,230",-1%,"-$710,533",-1,-3,-3,-16
114,D,2013-11-04 18:31:31,2013-10-31,DISCA,Hendricks John S,Founder,S - Sale+OE,$87.81,"-144,179","1,178,230",-11%,"-$12,660,653",0,-2,-2,-14
115,D,2013-11-01 17:16:26,2013-10-30,DISCA,Hendricks John S,Founder,S - Sale+OE,$85.93,"-35,079","1,178,230",-3%,"-$3,014,338",-1,-4,-2,-11
116,D,2013-10-31 17:12:35,2013-10-29,DISCA,Hendricks John S,Founder,S - Sale+OE,$85.81,"-5,200","1,178,230",0%,"-$446,212",-1,-4,-2,-14
117,D,2013-10-30 18:16:05,2013-10-28,DISCA,Hendricks John S,Founder,S - Sale+OE,$85.87,"-24,863","1,178,230",-2%,"-$2,134,986",+5,+3,+3,-10
118,D,2013-10-29 17:36:48,2013-10-25,DISCA,Hendricks John S,Founder,S - Sale+OE,$85.77,"-5,879","1,178,230",0%,"-$504,242",-1,+2,+1,-11
119,D,2013-10-28 18:24:29,2013-10-24,DISCA,Hendricks John S,Founder,S - Sale+OE,$85.75,-900,"1,178,230",0%,"-$77,175",0,+3,0,-11
120,D,2013-09-10 17:07:21,2013-09-06,DISCA,Robison M Lavoy,Dir,S - Sale+OE,$74.35,-657,"9,516",-6%,"-$48,848",0,+1,0,+9
121,,2013-08-13 17:02:09,2013-08-09,DISCA,Malone John C,"Dir, 10%",S - Sale,$75.06,"-88,790","3,726,453",-2%,"-$6,664,577",-1,-4,-6,-1
122,,2013-08-12 18:06:23,2013-08-08,DISCA,Malone John C,"Dir, 10%",S - Sale,$75.74,"-45,210","3,815,243",-1%,"-$3,424,205",+1,-3,-6,-1
123,D,2013-07-16 17:11:47,2013-07-12,DISCA,Hendricks John S,Founder,S - Sale+OE,$83.91,"-15,754","1,181,230",-1%,"-$1,321,884",0,0,-1,-3
124,D,2013-07-15 16:54:38,2013-07-11,DISCA,Hendricks John S,Founder,S - Sale+OE,$84.08,"-169,946","1,181,230",-13%,"-$14,289,060",0,0,-2,-1
125,D,2013-07-12 17:03:03,2013-07-10,DISCA,Hendricks John S,Founder,S - Sale+OE,$82.78,"-7,700","1,181,230",-1%,"-$637,406",-1,0,-2,0
126,D,2013-07-11 17:11:07,2013-07-09,DISCA,Hendricks John S,Founder,S - Sale+OE,$82.91,"-6,600","1,181,230",-1%,"-$547,206",+1,0,-2,0
127,D,2013-07-10 20:51:00,2013-07-08,DISCA,Hendricks John S,Founder,S - Sale+OE,$81.71,"-11,316","1,181,230",-1%,"-$924,630",+2,+2,0,+5
128,D,2013-07-09 17:01:33,2013-07-05,DISCA,Hendricks John S,Founder,S - Sale+OE,$81.04,"-118,166","1,181,230",-9%,"-$9,576,173",+1,+3,+1,+7
129,D,2013-07-08 17:05:12,2013-07-03,DISCA,Campbell Bruce,"Chief Dev Officer, Genl Counse",S - Sale+OE,$80.00,"-7,694","20,109",-28%,"-$615,520",0,+4,+1,+8
130,D,2013-07-08 17:04:40,2013-07-03,DISCA,Hendricks John S,Founder,S - Sale+OE,$79.79,"-170,518","1,181,230",-13%,"-$13,605,274",0,+4,+1,+8
131,D,2013-07-05 18:01:01,2013-07-01,DISCA,Hollinger Mark G,"Pres, CEO, DNI",S - Sale+OE,$78.01,"-33,727","43,597",-44%,"-$2,631,043",+1,+4,+1,+10
132,D,2013-07-02 17:02:34,2013-06-28,DISCA,Hollinger Mark G,"Pres, CEO, DNI",S - Sale+OE,$77.01,"-19,187","43,597",-31%,"-$1,477,591",+3,+4,+2,+15
133,D,2013-07-01 17:00:50,2013-06-27,DISCA,Hollinger Mark G,"Pres, CEO, DNI",S - Sale+OE,$77.01,"-10,813","43,597",-20%,"-$832,709",+1,+5,+4,+14
134,D,2013-06-19 17:11:42,2013-06-17,DISCA,Hendricks John S,Founder,S - Sale+OE,$77.04,"-95,500","1,181,230",-7%,"-$7,357,320",-3,-1,+12,+10
135,D,2013-06-18 17:19:50,2013-06-14,DISCA,Hendricks John S,Founder,S - Sale+OE,$76.78,"-4,500","1,181,230",0%,"-$345,510",-2,-4,+9,+6
136,,2013-06-17 17:40:07,2013-06-13,DISCA,Anstrom S Decker,Dir,P - Purchase,$73.42,+680,"3,140",+28%,"+$49,926",+1,-2,+10,+8
137,D,2013-06-13 17:23:03,2013-06-11,DISCA,Hendricks John S,Founder,S - Sale+OE,$73.23,"-47,464","1,181,230",-4%,"-$3,475,789",0,+1,+12,+12
138,D,2013-06-12 17:34:08,2013-06-10,DISCA,Hendricks John S,Founder,S - Sale+OE,$74.89,"-137,429","1,181,230",-10%,"-$10,292,386",+3,+6,+15,+16
139,D,2013-06-11 17:07:45,2013-06-07,DISCA,Hendricks John S,Founder,S - Sale+OE,$76.06,"-115,107","1,182,430",-9%,"-$8,755,157",0,+4,+12,+15
140,D,2013-06-07 18:09:23,2013-06-05,DISCA,Hendricks John S,Founder,S - Sale+OE,$76.70,"-100,000","1,182,430",-8%,"-$7,669,993",-3,0,+8,+10
141,D,2013-05-30 17:00:47,2013-05-28,DISCA,Campbell Bruce,"Chief Dev Officer, Genl Counse",S - Sale+OE,$80.04,"-8,282","20,109",-29%,"-$662,891",-1,-5,-4,+7
142,DM,2013-03-27 17:38:36,2013-03-25,DISCA,Hollinger Mark G,"Pres, CEO, DNI",S - Sale+OE,$79.31,"-54,615","43,597",-56%,"-$4,331,381",0,-1,+2,+2
143,M,2013-03-25 18:05:18,2013-03-21,DISCA,Zaslav David,"CEO, Pres",S - Sale,$78.58,"-182,418","251,110",-42%,"-$14,334,881",+1,-1,0,+3
144,D,2013-03-25 18:03:59,2013-03-21,DISCA,Campbell Bruce,"Chief Dev Officer, Genl Counse",S - Sale+OE,$78.67,"-30,673","19,979",-61%,"-$2,413,045",+1,-1,0,+3
145,DM,2013-03-25 18:02:40,2013-03-21,DISCA,Hollinger Mark G,"Pres, CEO, DNI",S - Sale+OE,$78.53,"-47,560","43,597",-52%,"-$3,735,049",+1,-1,0,+3
146,D,2013-03-25 18:01:46,2013-03-21,DISCA,Alpert-Romm Adria,SEVP HR,S - Sale+OE,$78.27,"-10,011","4,984",-67%,"-$783,590",+1,-1,0,+3
147,,2013-03-15 17:15:09,2013-03-13,DISCA,Anstrom S Decker,Dir,P - Purchase,$77.97,"+1,250","1,718",+267%,"+$97,463",0,+1,+2,+1
148,DM,2012-11-21 18:21:38,2012-11-19,DISCA,Bennett Robert R,Dir,S - Sale+OE,$52.87,"-55,825","62,614",-47%,"-$2,951,545",+1,+3,+11,+39
149,DM,2012-11-20 17:56:27,2012-11-16,DISCA,Bennett Robert R,Dir,S - Sale+OE,$55.84,"-55,825","73,103",-43%,"-$3,117,132",0,0,+9,+38
150,D,2012-03-29 17:52:28,2012-03-27,DISCA,Hendricks John S,Founder,S - Sale+OE,$48.86,"-61,740","1,210,175",-5%,"-$3,016,616",+2,+3,+11,+18
151,D,2012-03-28 17:19:35,2012-03-26,DISCA,Colan Thomas,"EVP, Chief Accounting Officer",S - Sale+OE,$48.70,"-3,695","7,818",-32%,"-$179,947",0,+3,+8,+18
152,D,2012-03-28 17:18:47,2012-03-26,DISCA,Hendricks John S,Founder,S - Sale+OE,$48.80,"-238,260","1,210,175",-16%,"-$11,627,088",0,+3,+8,+18
153,,2012-03-23 17:20:44,2012-03-21,DISCA,Colan Thomas,"EVP, Chief Accounting Officer",S - Sale,$48.44,-690,"7,818",-8%,"-$33,424",+1,+2,+7,+23
154,D,2012-03-16 17:13:53,2012-03-14,DISCA,Singer Bradley E,"SEVP, CFO",S - Sale+OE,$48.06,"-102,827","10,475",-91%,"-$4,941,866",0,+1,+8,+21
155,D,2012-03-15 17:11:34,2012-03-13,DISCA,Hendricks John S,Founder,S - Sale+OE,$47.78,"-99,800","1,210,175",-8%,"-$4,768,444",0,+1,+8,+18
156,D,2012-03-14 17:15:01,2012-03-12,DISCA,Alpert-Romm Adria,SEVP HR,S - Sale+OE,$46.50,"-50,422",187,-100%,"-$2,344,623",0,-1,+7,+17
157,D,2012-03-14 17:14:44,2012-03-12,DISCA,Campbell Bruce,"Chief Dev Officer, Genl Counse",S - Sale+OE,$46.50,"-89,113",180,-100%,"-$4,143,755",0,-1,+7,+17
158,D,2012-03-14 17:14:07,2012-03-12,DISCA,Colan Thomas,"EVP, Chief Accounting Officer",S - Sale+OE,$46.54,"-7,313","6,749",-52%,"-$340,347",0,-1,+7,+17
159,D,2012-03-14 17:13:15,2012-03-12,DISCA,Hollinger Mark G,"Pres, CEO, DNI",S - Sale+OE,$46.50,"-234,100","20,020",-92%,"-$10,885,650",0,-1,+7,+17
160,DM,2012-03-06 18:07:40,2012-03-02,DISCA,Hendricks John S,Founder,S - Sale+OE,$46.79,"-91,406","1,210,355",-7%,"-$4,277,079",0,0,+10,+17
161,D,2012-03-05 17:24:43,2012-03-01,DISCA,Hendricks John S,Founder,S - Sale+OE,$46.45,"-158,794","1,210,175",-12%,"-$7,375,981",-2,-1,+7,+14
162,D,2012-03-05 17:24:09,2012-03-01,DISCA,Singer Bradley E,"SEVP, CFO",S - Sale+OE,$46.47,"-91,277","10,475",-90%,"-$4,241,642",-2,-1,+7,+14
163,D,2012-03-01 17:26:23,2012-02-28,DISCA,Hendricks John S,Founder,S - Sale+OE,$45.75,"-19,921","1,210,175",-2%,"-$911,386",+2,0,+6,+15
164,D,2012-02-21 17:51:59,2012-02-16,DISCA,Hendricks John S,Founder,S - Sale+OE,$46.50,"-2,900","1,243,375",0%,"-$134,850",-1,0,+6,+18
165,D,2012-02-17 16:06:15,2012-02-15,DISCA,Hendricks John S,Founder,S - Sale+OE,$45.75,"-120,972","1,243,375",-9%,"-$5,534,469",-1,-2,+6,+17
166,D,2012-02-10 17:27:13,2012-02-08,DISCA,Hendricks John S,Founder,S - Sale+OE,$45.75,"-20,567","1,243,375",-2%,"-$940,940",+1,0,+4,+20
167,D,2012-02-09 18:36:39,2012-02-07,DISCA,Hendricks John S,Founder,S - Sale+OE,$45.26,"-100,000","1,243,375",-7%,"-$4,526,000",-1,+2,+5,+20
168,D,2012-02-08 18:13:58,2012-02-06,DISCA,Hendricks John S,Founder,S - Sale+OE,$44.75,"-40,200","1,243,375",-3%,"-$1,798,950",-1,0,+4,+19
169,D,2012-01-30 17:20:28,2012-01-26,DISCA,Hendricks John S,Founder,S - Sale+OE,$44.75,"-19,470","1,243,375",-2%,"-$871,283",0,+4,+6,+21
170,D,2012-01-23 18:14:29,2012-01-19,DISCA,Hendricks John S,Founder,S - Sale+OE,$44.77,"-40,330","1,243,375",-3%,"-$1,805,574",0,0,+2,+15
171,D,2011-12-08 17:24:50,2011-12-06,DISCA,Hendricks John S,Founder,S - Sale+OE,$41.77,"-23,072","1,243,375",-2%,"-$963,717",+2,-2,+1,+24
172,D,2011-12-07 17:08:30,2011-12-05,DISCA,Hendricks John S,Founder,S - Sale+OE,$41.83,"-49,390","1,243,375",-4%,"-$2,065,984",-2,-1,-1,+21
173,D,2011-12-06 17:32:54,2011-12-02,DISCA,Hendricks John S,Founder,S - Sale+OE,$41.76,"-96,104","1,243,375",-7%,"-$4,013,303",0,-1,-2,+20
174,D,2011-12-05 17:22:01,2011-12-01,DISCA,Hendricks John S,Founder,S - Sale+OE,$41.77,"-31,434","1,243,375",-2%,"-$1,312,998",0,+1,-2,+18
