,X,Filing Date,Trade Date,Ticker,Insider Name,Title,Trade Type  ,Price,Qty,Owned,ΔOwn,Value,1d,1w,1m,6m
392,DM,2016-10-19 20:20:17,2015-08-05,ANET,Smith Mark Stephen,"SVP, Worldwide Sales",S - Sale+OE,$82.52,"-11,150","79,720",-12%,"-$920,121",0,+3,+8,+67
393,,2016-10-11 18:03:32,2016-10-10,ANET,Duda Kenneth,"CTO, SVP Software Eng.",S - Sale,$86.53,"-11,746","1,517,111",-1%,"-$1,016,432",-1,-3,+4,+58
394,,2016-09-12 20:03:16,2016-09-08,ANET,Duda Kenneth,"CTO, SVP Software Eng.",S - Sale,$81.34,"-12,296","1,528,857",-1%,"-$1,000,195",0,+5,+7,+58
395,,2016-09-06 18:16:17,2016-09-02,ANET,Ullal Jayshree,"Pres, CEO",S - Sale,$80.70,"-56,279","6,145,896",-1%,"-$4,541,746",0,0,+5,+49
396,M,2016-09-02 19:27:25,2016-08-31,ANET,Ullal Jayshree,"Pres, CEO",S - Sale,$79.85,"-54,542","6,202,175",-1%,"-$4,355,348",0,-1,+5,+48
397,M,2016-08-31 18:35:46,2016-08-29,ANET,Ullal Jayshree,"Pres, CEO",S - Sale,$79.85,"-105,847","6,256,717",-2%,"-$8,452,078",0,+2,+7,+50
398,D,2016-08-17 20:01:37,2016-08-15,ANET,Smith Mark Stephen,"SVP, Worldwide Sales",S - Sale+OE,$77.40,"-5,000","80,494",-6%,"-$386,978",+2,+1,+9,+30
399,,2016-08-17 19:27:22,2016-08-15,ANET,Sadana Anshul,"SVP, Customer Engineering",S - Sale,$77.39,"-5,000","338,664",-1%,"-$386,958",+2,+1,+9,+30
400,,2016-08-10 18:51:07,2016-08-08,ANET,Duda Kenneth,"CTO, SVP Software Eng.",S - Sale,$72.20,"-13,938","1,544,653",-1%,"-$1,006,321",+2,+5,+10,+32
401,,2016-07-19 19:58:32,2016-07-15,ANET,Smith Mark Stephen,"SVP, Worldwide Sales",S - Sale,$70.04,"-5,000","85,494",-6%,"-$350,212",0,0,+9,+24
402,,2016-07-12 20:50:34,2016-07-08,ANET,Duda Kenneth,"CTO, SVP Software Eng.",S - Sale,$67.64,"-15,150","1,566,591",-1%,"-$1,024,764",0,+2,+6,+42
403,,2016-06-17 17:20:23,2016-06-15,ANET,Smith Mark Stephen,"SVP, Worldwide Sales",S - Sale,$73.09,"-5,000","90,494",-5%,"-$365,426",+1,+2,-1,+36
404,,2016-06-10 19:08:36,2016-06-08,ANET,Duda Kenneth,"CTO, SVP Software Eng.",S - Sale,$74.65,"-13,409","1,581,741",-1%,"-$1,000,962",-1,-1,-4,+33
405,,2016-06-07 20:25:25,2016-06-03,ANET,Sadana Anshul,"SVP, Customer Engineering",S - Sale,$75.00,"-5,000","343,335",-1%,"-$375,000",0,-3,-13,+25
406,,2016-05-27 17:57:33,2016-05-27,ANET,"2010 David R Cheriton Irrevocable Trust Dtd July 28, 2010",10%,S - Sale,$72.05,"-221,367","6,762,981",-3%,"-$15,949,249",+1,+3,-17,+31
407,M,2016-05-26 19:02:33,2016-05-25,ANET,"2010 David R Cheriton Irrevocable Trust Dtd July 28, 2010",10%,S - Sale,$72.08,"-278,633","6,984,348",-4%,"-$20,083,654",+1,+4,-7,+32
408,,2016-05-24 18:36:04,2016-05-20,ANET,"2010 David R Cheriton Irrevocable Trust Dtd July 28, 2010",10%,S - Sale,$68.60,"-175,095","7,262,981",-2%,"-$12,011,079",0,+1,-1,+22
409,M,2016-05-19 18:34:00,2016-05-18,ANET,"2010 David R Cheriton Irrevocable Trust Dtd July 27, 2010",10%,S - Sale,$68.71,"-324,905","7,438,076",-4%,"-$22,325,769",+3,+6,+6,+29
410,M,2016-05-17 18:35:12,2016-05-13,ANET,"2010 David R Cheriton Irrevocable Trust Dtd July 27, 2010",10%,S - Sale,$67.97,"-418,459","7,762,981",-5%,"-$28,443,575",+2,+7,+9,+28
