,X,Filing Date,Trade Date,Ticker,Insider Name,Title,Trade Type  ,Price,Qty,Owned,ΔOwn,Value,1d,1w,1m,6m
463,,2007-02-14 15:10:13,2007-02-12,LLY,Paul Steven M,"EVP, Science, Technology",S - Sale,$54.38,"-7,290","51,893",-12%,"-$396,430",+1,0,-4,+4
464,,2007-02-12 10:39:11,2007-02-08,LLY,Paul Steven M,"EVP, Science, Technology",S - Sale,$54.32,"-10,092","59,183",-15%,"-$548,234",0,+2,-3,+7
465,,2006-12-18 15:49:30,2006-12-14,LLY,Connelly Deirdre P,"Pres, Lilly USA",S - Sale,$54.12,"-2,141","19,552",-10%,"-$115,871",-2,-6,-3,+6
466,,2006-12-06 14:31:37,2006-12-05,LLY,Lilly Endowment Inc,10%,S - Sale,$54.33,"-46,300","2,147,483,647",0%,"-$2,515,422",0,-1,-5,+6
467,,2006-12-06 14:30:26,2006-12-05,LLY,Lilly Endowment Inc,10%,S - Sale,$54.63,"-53,700","2,147,483,647",0%,"-$2,933,799",0,-1,-5,+6
468,,2006-12-01 12:50:10,2006-11-30,LLY,Lilly Endowment Inc,10%,S - Sale,$53.62,"-91,100","2,147,483,647",0%,"-$4,884,956",0,+1,-3,+12
469,,2006-12-01 12:48:57,2006-11-30,LLY,Lilly Endowment Inc,10%,S - Sale,$53.82,"-58,900","2,147,483,647",0%,"-$3,170,115",0,+1,-3,+12
470,,2006-11-30 11:39:42,2006-11-29,LLY,Lilly Endowment Inc,10%,S - Sale,$53.93,"-36,600","2,147,483,647",0%,"-$1,973,737",-1,+2,-4,+11
471,,2006-11-30 11:38:09,2006-11-29,LLY,Lilly Endowment Inc,10%,S - Sale,$54.15,"-78,400","2,147,483,647",0%,"-$4,245,395",-1,+2,-4,+11
472,,2006-11-29 11:13:58,2006-11-28,LLY,Lilly Endowment Inc,10%,S - Sale,$53.77,"-83,200","2,147,483,647",0%,"-$4,473,598",+1,+2,-3,+11
473,,2006-11-29 11:12:26,2006-11-28,LLY,Lilly Endowment Inc,10%,S - Sale,$54.09,"-26,800","2,147,483,647",0%,"-$1,449,600",+1,+2,-3,+11
474,,2006-11-13 08:30:37,2006-11-09,LLY,Lilly Endowment Inc,10%,S - Sale,$54.95,"-29,700","2,147,483,647",0%,"-$1,632,039",+1,+2,0,+12
475,,2006-11-13 08:29:11,2006-11-09,LLY,Lilly Endowment Inc,10%,S - Sale,$55.37,"-47,600","2,147,483,647",0%,"-$2,635,743",+1,+2,0,+12
476,,2006-11-13 08:27:53,2006-11-09,LLY,Lilly Endowment Inc,10%,S - Sale,$55.77,"-22,700","2,147,483,647",0%,"-$1,265,951",+1,+2,0,+12
477,,2006-11-08 14:35:27,2006-11-07,LLY,Lilly Endowment Inc,10%,S - Sale,$56.78,"-4,600","704,637,120",0%,"-$261,165",-1,-5,-5,+5
478,,2006-11-08 14:34:02,2006-11-07,LLY,Lilly Endowment Inc,10%,S - Sale,$56.97,"-59,200","2,147,483,647",0%,"-$3,372,801",-1,-5,-5,+5
479,,2006-11-08 14:32:35,2006-11-07,LLY,Lilly Endowment Inc,10%,S - Sale,$57.29,"-56,200","2,147,483,647",0%,"-$3,219,831",-1,-5,-5,+5
480,,2006-11-03 14:07:25,2006-11-02,LLY,Lilly Endowment Inc,10%,S - Sale,$56.25,"-32,300","2,147,483,647",0%,"-$1,816,817",-1,-3,-3,+8
481,,2006-11-03 14:05:30,2006-11-02,LLY,Lilly Endowment Inc,10%,S - Sale,$56.43,"-107,700","2,147,483,647",0%,"-$6,077,101",-1,-3,-3,+8
482,,2006-11-02 13:21:06,2006-11-01,LLY,Lilly Endowment Inc,10%,S - Sale,$55.79,"-38,500","2,147,483,647",0%,"-$2,147,880",+1,+1,-4,+8
483,,2006-11-02 13:19:25,2006-11-01,LLY,Lilly Endowment Inc,10%,S - Sale,$55.99,"-131,500","2,147,483,647",0%,"-$7,362,086",+1,+1,-4,+8
484,,2006-10-30 16:17:00,2006-10-23,LLY,Lechleiter John C,"Pres, COO",S - Sale,$56.87,"-25,000","143,249",-15%,"-$1,421,750",-1,0,-4,+7
