,X,Filing Date,Trade Date,Ticker,Insider Name,Title,Trade Type  ,Price,Qty,Owned,ΔOwn,Value,1d,1w,1m,6m
148,,2020-06-01 13:04:57,2020-06-01,GOOG,Mather Ann,Dir,S - Sale,"$1,418.39",-32,"3,318",-1%,"-$45,388",,,,
149,,2020-05-05 20:24:35,2020-05-05,GOOG,Hennessy John L,Dir,S - Sale,"$1,363.61",-60,"5,349",-1%,"-$81,816",,,,
150,,2020-05-04 12:56:29,2020-05-01,GOOG,Mather Ann,Dir,S - Sale,"$1,328.50",-30,"3,350",-1%,"-$39,855",,,,
151,,2020-04-08 16:57:42,2020-04-07,GOOG,Hennessy John L,Dir,S - Sale,"$1,221.84",-15,"5,409",0%,"-$18,328",,,,
152,,2020-04-06 21:14:09,2020-04-06,GOOG,Hennessy John L,Dir,S - Sale,"$1,151.24",-45,"5,424",-1%,"-$51,806",,,,
153,,2020-04-03 12:34:20,2020-04-02,GOOG,O'Toole Amie Thuener,"VP, Chief Accounting Officer",S - Sale,"$1,098.26",-61,"3,358",-2%,"-$66,994",,,,
154,,2020-04-02 15:26:30,2020-04-01,GOOG,Mather Ann,Dir,S - Sale,"$1,121.18",-34,"3,380",-1%,"-$38,120",,,,
155,M,2020-03-05 20:02:30,2020-03-03,GOOG,Hennessy John L,Dir,S - Sale,"$1,339.26",-60,"5,469",-1%,"-$80,355",,,,
156,,2020-03-03 19:25:30,2020-03-03,GOOG,O'Toole Amie Thuener,"VP, Chief Accounting Officer",S - Sale,"$1,397.68",-61,"3,479",-2%,"-$85,258",,,,
157,,2020-03-02 19:38:47,2020-03-02,GOOG,Mather Ann,Dir,S - Sale,"$1,352.66",-31,"3,414",-1%,"-$41,932",,,,
158,,2020-02-07 16:17:18,2020-02-05,GOOG,Hennessy John L,Dir,S - Sale,"$1,440.84",-60,"5,529",-1%,"-$86,451",,,,
159,,2020-02-04 20:20:55,2020-02-04,GOOG,O'Toole Amie Thuener,"VP, Chief Accounting Officer",S - Sale,"$1,457.16",-60,"3,600",-2%,"-$87,430",,,,
160,,2020-02-04 19:38:24,2020-02-03,GOOG,Mather Ann,Dir,S - Sale,"$1,459.40",-31,"3,445",-1%,"-$45,241",,,,
161,,2020-01-07 16:31:56,2020-01-07,GOOG,Mather Ann,Dir,S - Sale,"$1,400.04",-654,"3,476",-16%,"-$915,629",,,,
162,,2020-01-06 20:01:40,2020-01-06,GOOG,O'Toole Amie Thuener,"VP, Chief Accounting Officer",S - Sale,"$1,350.56",-55,"2,284",-2%,"-$74,281",,,,
163,D,2020-01-02 20:14:44,2020-01-02,GOOG,Drummond David C,"SVP, Corporate Development",S - Sale+OE,"$1,356.89","-28,429","67,333",-30%,"-$38,575,069",,,,
164,D,2020-01-02 18:41:36,2020-01-02,GOOG,Drummond David C,"SVP, Corporate Development",S - Sale+OE,"$1,358.81","-28,429",0,-100%,"-$38,629,705",,,,
165,,2020-01-02 15:21:46,2020-01-02,GOOG,Mather Ann,Dir,S - Sale,"$1,341.55",-32,"4,130",-1%,"-$42,930",,,,
166,,2019-12-03 17:50:02,2019-12-03,GOOG,O'Toole Amie Thuener,"VP, Chief Accounting Officer",S - Sale,"$1,279.57",-55,"2,394",-2%,"-$70,376",,,,
167,,2019-12-02 21:57:07,2019-12-02,GOOG,Mather Ann,Dir,S - Sale,"$1,300.50",-31,"4,162",-1%,"-$40,316",,,,
168,D,2019-12-02 20:24:59,2019-12-02,GOOG,Drummond David C,"SVP, Corporate Development",S - Sale+OE,"$1,289.62","-56,860","72,820",-44%,"-$73,327,679",,,,
169,D,2019-11-04 20:50:15,2019-11-01,GOOG,Drummond David C,"SVP, Corporate Development",S - Sale+OE,"$1,266.89","-28,430","70,730",-29%,"-$36,017,718",,,,
170,D,2019-11-04 19:59:00,2019-11-01,GOOG,Drummond David C,"SVP, Corporate Development",S - Sale+OE,"$1,266.00","-28,430","2,090",-93%,"-$35,992,360",,,,
171,,2019-11-04 17:33:08,2019-11-04,GOOG,O'Toole Amie Thuener,"VP, Chief Accounting Officer",S - Sale,"$1,276.45",-54,"2,504",-2%,"-$68,928",,,,
172,M,2019-11-04 17:14:45,2019-11-01,GOOG,Mather Ann,Dir,S - Sale,"$1,272.63",-75,"4,193",-2%,"-$95,448",,,,
173,,2019-10-02 20:10:19,2019-10-02,GOOG,O'Toole Amie Thuener,"VP, Chief Accounting Officer",S - Sale,"$1,195.00",-55,"2,613",-2%,"-$65,725",,,,
174,,2019-10-01 17:29:13,2019-10-01,GOOG,Mather Ann,Dir,S - Sale,"$1,219.01",-25,"4,268",-1%,"-$30,475",,,,
175,D,2019-10-01 17:14:30,2019-10-01,GOOG,Drummond David C,"SVP, Corporate Development",S - Sale+OE,"$1,220.75","-1,600","72,820",-2%,"-$1,953,200",,,,
176,,2019-09-30 15:12:28,2019-09-27,GOOG,Hennessy John L,Dir,S - Sale,"$1,227.77",-75,"5,589",-1%,"-$92,083",,,,
177,D,2019-09-05 19:25:41,2019-09-03,GOOG,Drummond David C,"SVP, Corporate Development",S - Sale+OE,"$1,179.44","-1,600","74,122",-2%,"-$1,887,104",,,,
178,,2019-09-05 18:32:37,2019-09-05,GOOG,Hennessy John L,Dir,S - Sale,"$1,200.00",-75,"5,664",-1%,"-$90,000",,,,
179,,2019-09-05 17:05:07,2019-09-05,GOOG,O'Toole Amie Thuener,"VP, Chief Accounting Officer",S - Sale,"$1,191.53",-54,"2,723",-2%,"-$64,343",,,,
180,,2019-09-03 21:07:00,2019-09-03,GOOG,Mather Ann,Dir,S - Sale,"$1,177.03",-24,"4,293",-1%,"-$28,249",,,,
181,,2019-08-05 14:37:52,2019-08-02,GOOG,O'Toole Amie Thuener,"VP, Chief Accounting Officer",S - Sale,"$1,200.74",-55,"2,832",-2%,"-$66,041",,,,
182,,2019-08-02 17:07:18,2019-08-01,GOOG,Mather Ann,Dir,S - Sale,"$1,213.14",-27,"4,317",-1%,"-$32,755",,,,
183,D,2019-08-02 16:24:21,2019-08-01,GOOG,Drummond David C,"SVP, Corporate Development",S - Sale+OE,"$1,215.39","-1,600","74,122",-2%,"-$1,944,616",,,,
184,,2019-07-31 10:52:43,2019-07-29,GOOG,Hennessy John L,Dir,S - Sale,"$1,238.57",-75,"5,739",-1%,"-$92,893",,,,
185,,2019-07-26 18:49:14,2019-07-26,GOOG,Hennessy John L,Dir,S - Sale,"$1,225.00",-150,"5,814",-3%,"-$183,750",,,,
186,,2019-07-03 12:27:01,2019-07-02,GOOG,O'Toole Amie Thuener,"VP, Chief Accounting Officer",S - Sale,"$1,100.52",-69,"2,942",-2%,"-$75,936",,,,
187,,2019-07-01 14:12:48,2019-07-01,GOOG,Mather Ann,Dir,S - Sale,"$1,100.00",-39,"4,029",-1%,"-$42,900",,,,
188,,2019-06-11 14:54:06,2019-06-11,GOOG,Mather Ann,Dir,S - Sale,"$1,100.00",-39,"4,068",-1%,"-$42,900",,,,
189,,2019-06-05 19:20:11,2019-06-04,GOOG,O'Toole Amie Thuener,"VP, Chief Accounting Officer",S - Sale,"$1,042.90",-69,"3,081",-2%,"-$71,960",,,,
190,,2019-05-02 17:53:04,2019-05-02,GOOG,O'Toole Amie Thuener,"VP, Chief Accounting Officer",S - Sale,"$1,167.74",-73,"3,220",-2%,"-$85,245",,,,
191,,2019-05-01 16:28:47,2019-05-01,GOOG,Mather Ann,Dir,S - Sale,"$1,187.53",-39,"4,107",-1%,"-$46,314",,,,
192,,2019-04-30 17:42:51,2019-04-29,GOOG,Hennessy John L,Dir,S - Sale,"$1,280.51",-75,"5,514",-1%,"-$96,038",,,,
193,,2019-04-03 21:23:45,2019-04-02,GOOG,Hennessy John L,Dir,S - Sale,"$1,200.00",-75,"5,589",-1%,"-$90,000",,,,
194,,2019-04-03 17:31:40,2019-04-02,GOOG,O'Toole Amie Thuener,"VP, Chief Accounting Officer",S - Sale,"$1,195.32",-89,"3,359",-3%,"-$106,383",,,,
195,,2019-04-02 20:28:40,2019-04-01,GOOG,Mather Ann,Dir,S - Sale,"$1,182.00",-39,"4,146",-1%,"-$46,098",,,,
196,,2019-03-13 18:48:52,2019-03-12,GOOG,Hennessy John L,Dir,S - Sale,"$1,200.00",-375,"5,664",-6%,"-$450,000",,,,
197,,2019-03-04 14:33:50,2019-03-04,GOOG,O'Toole Amie Thuener,"VP, Chief Accounting Officer",S - Sale,"$1,145.00",-89,"3,497",-2%,"-$101,905",,,,
198,,2019-03-04 14:18:56,2019-03-01,GOOG,Mather Ann,Dir,S - Sale,"$1,124.90",-38,"4,185",-1%,"-$42,746",,,,
199,,2019-02-04 17:27:54,2019-02-04,GOOG,O'Toole Amie Thuener,"VP, Chief Accounting Officer",S - Sale,"$1,112.66",-89,"3,636",-2%,"-$99,027",,,,
200,,2019-02-04 17:09:08,2019-02-01,GOOG,Mather Ann,Dir,S - Sale,"$1,113.10",-40,"4,223",-1%,"-$44,524",,,,
201,,2019-01-18 17:36:44,2019-01-18,GOOG,Mather Ann,Dir,S - Sale,"$1,100.00",-38,"4,263",-1%,"-$41,800",,,,
202,D,2019-01-16 20:12:48,2019-01-16,GOOG,Pichai Sundar,"CEO, Google LLC",S - Sale+OE,"$1,086.33","-10,000","139,207",-7%,"-$10,863,272",,,,
203,D,2019-01-14 16:40:21,2019-01-14,GOOG,Drummond David C,"SVP, Corporate Development",S - Sale+OE,"$1,050.13","-5,688","76,727",-7%,"-$5,973,139",,,,
204,,2019-01-03 17:39:26,2019-01-03,GOOG,O'Toole Amie Thuener,"VP, Chief Accounting Officer",S - Sale,"$1,041.00",-80,"3,774",-2%,"-$83,280",,,,
205,D,2019-01-02 14:18:07,2019-01-02,GOOG,Pichai Sundar,"CEO, Google LLC",S - Sale+OE,"$1,023.13","-10,000","149,207",-6%,"-$10,231,290",,,,
206,D,2018-12-19 17:19:49,2018-12-19,GOOG,Pichai Sundar,"CEO, Google LLC",S - Sale+OE,"$1,041.50","-10,000","169,436",-6%,"-$10,414,958",,,,
207,D,2018-12-12 12:58:23,2018-12-12,GOOG,Drummond David C,"SVP, Corporate Development",S - Sale+OE,"$1,070.81","-5,688","78,029",-7%,"-$6,090,767",,,,
208,D,2018-12-06 17:14:15,2018-12-06,GOOG,Pichai Sundar,"CEO, Google LLC",S - Sale+OE,"$1,041.75","-10,000","178,931",-5%,"-$10,417,503",,,,
209,,2018-12-04 13:29:50,2018-12-04,GOOG,O'Toole Amie Thuener,"VP, Chief Accounting Officer",S - Sale,"$1,103.12",-80,"2,486",-3%,"-$88,250",,,,
210,,2018-12-03 18:08:51,2018-12-03,GOOG,Mather Ann,Dir,S - Sale,"$1,120.68",-194,"4,294",-4%,"-$217,412",,,,
211,D,2018-11-21 17:00:25,2018-11-21,GOOG,Pichai Sundar,"CEO, Google LLC",S - Sale+OE,"$1,038.35","-10,000","190,185",-5%,"-$10,383,516",,,,
212,D,2018-11-19 15:08:34,2018-11-15,GOOG,Doerr L John,Dir,S - Sale+OE,"$1,049.76","-11,908","1,020,512",-1%,"-$12,500,551",,,,
213,D,2018-11-13 19:18:36,2018-11-12,GOOG,Drummond David C,"SVP, Corporate Development",S - Sale+OE,"$1,065.49","-5,690","78,029",-7%,"-$6,062,667",,,,
214,D,2018-11-09 14:29:32,2018-11-07,GOOG,Pichai Sundar,"CEO, Google LLC",S - Sale+OE,"$1,073.27","-10,000","200,185",-5%,"-$10,732,729",,,,
215,,2018-11-02 13:04:46,2018-11-02,GOOG,O'Toole Amie Thuener,"VP, Chief Accounting Officer",S - Sale,"$1,073.72",-80,"2,647",-3%,"-$85,898",,,,
