,X,Filing Date,Trade Date,Ticker,Insider Name,Title,Trade Type  ,Price,Qty,Owned,ΔOwn,Value,1d,1w,1m,6m
54,,2015-02-23 18:40:10,2015-02-19,UNM,Bishop III E. Liston,"EVP, Senior Exec Counsel",S - Sale,$33.77,"-11,777","76,624",-13%,"-$397,652",+2,0,+1,+4
55,,2014-11-19 17:55:40,2014-11-17,UNM,Horn Randall C,"EVP, CEO, Colonial Life",S - Sale,$34.01,"-12,000","101,294",-11%,"-$408,076",-1,0,+1,+4
56,,2014-11-12 17:49:35,2014-11-07,UNM,Watjen Thomas R,"Pres, CEO",S - Sale,$33.19,"-40,000","540,120",-7%,"-$1,327,708",+1,-2,-3,+2
57,,2014-11-06 17:35:41,2014-11-04,UNM,McKenney Richard P,"EVP, CFO",S - Sale,$33.83,"-15,000","176,557",-8%,"-$507,443",+1,+3,+1,+5
58,,2014-11-06 17:33:44,2014-11-04,UNM,Watjen Thomas R,"Pres, CEO",S - Sale,$33.78,"-13,852","580,119",-2%,"-$467,880",+1,+3,+1,+5
59,D,2014-11-04 17:12:47,2014-10-31,UNM,Watjen Thomas R,"Pres, CEO",S - Sale+OE,$33.49,"-276,110","593,974",-32%,"-$9,247,725",+2,+1,-2,+3
60,,2014-09-12 16:50:11,2014-09-10,UNM,Horn Randall C,"EVP, CEO, Colonial Life",S - Sale,$35.88,"-12,000","113,294",-10%,"-$430,574",0,+1,-8,-6
61,,2014-08-20 16:51:21,2014-08-18,UNM,Goldsberry Ronald E,Dir,S - Sale,$35.12,"-5,702","16,494",-26%,"-$200,254",0,+2,+4,-2
62,,2014-08-08 17:33:59,2014-08-06,UNM,Watjen Thomas R,"Pres, CEO",S - Sale,$34.35,"-60,000","537,917",-10%,"-$2,060,766",+1,+3,+4,-1
63,,2014-08-08 17:31:50,2014-08-06,UNM,Macmillan A S,Dir,S - Sale,$34.41,"-1,090","17,715",-6%,"-$37,507",+1,+3,+4,-1
64,,2014-07-03 14:31:13,2014-07-01,UNM,McGarry John F,"EVP, Pres, CEO, Closed Blk Ops",S - Sale,$34.83,"-2,000","58,345",-3%,"-$69,660",+2,-1,-3,+1
65,,2014-06-17 16:31:23,2014-06-13,UNM,McKenney Richard P,"EVP, CFO",S - Sale,$34.97,"-15,000","191,153",-7%,"-$524,516",-1,-1,-2,-9
66,,2014-06-12 16:29:17,2014-06-10,UNM,Godwin Pamela H,Dir,S - Sale,$35.53,"-3,000","52,567",-5%,"-$106,590",0,+1,0,-2
67,,2014-06-06 16:15:59,2014-06-04,UNM,Macmillan A S,Dir,S - Sale,$34.57,"-5,000","18,805",-21%,"-$172,850",+1,-1,0,-5
68,,2014-06-05 18:00:03,2014-06-03,UNM,Horn Randall C,"EVP, Pres, CEO, Colonial",S - Sale,$34.47,"-15,000","125,167",-11%,"-$517,082",+1,0,+1,-4
69,,2014-06-04 16:45:44,2014-06-02,UNM,McGarry John F,"EVP, Pres, CEO, Closed Blk Ops",S - Sale,$34.05,"-2,000","60,347",-3%,"-$68,100",0,+2,-1,-6
70,,2014-06-04 16:42:38,2014-06-02,UNM,Goldsberry Ronald E,Dir,S - Sale,$34.05,"-12,022","22,161",-35%,"-$409,349",0,+2,-1,-6
71,D,2014-06-03 16:41:39,2014-05-30,UNM,McKenney Richard P,"EVP, CFO",S - Sale+OE,$33.84,"-22,963","206,153",-10%,"-$777,045",+2,+3,+2,-3
72,,2014-05-13 17:38:52,2014-05-09,UNM,Watjen Thomas R,"Pres, CEO",S - Sale,$33.55,"-60,000","597,324",-9%,"-$2,013,270",-2,-3,+3,0
73,,2014-05-13 17:37:03,2014-05-09,UNM,McKenney Richard P,"EVP, CFO",S - Sale,$33.61,"-15,000","201,775",-7%,"-$504,219",-2,-3,+3,0
74,,2014-05-05 18:07:31,2014-05-01,UNM,McGarry John F,"EVP, Pres, CEO, Closed Blk Ops",S - Sale,$33.20,"-2,000","62,946",-3%,"-$66,400",-1,0,+3,+1
75,,2014-04-03 17:37:20,2014-04-01,UNM,McGarry John F,"EVP, Pres, CEO, Closed Blk Ops",S - Sale,$35.61,"-2,000","64,228",-3%,"-$71,220",-2,-3,-5,-4
76,,2014-03-13 19:35:25,2014-03-11,UNM,Bishop III E. Liston,"EVP, GC",S - Sale,$36.07,-668,"88,080",-1%,"-$24,095",-1,+1,-4,+3
77,D,2014-03-11 17:14:42,2014-03-07,UNM,Bishop III E. Liston,"EVP, GC",S - Sale+OE,$36.00,"-4,351","88,748",-5%,"-$156,651",0,-1,-4,+1
78,,2014-03-05 18:32:47,2014-03-03,UNM,McGarry John F,"EVP, Pres, CEO, Closed Blk Ops",S - Sale,$34.22,"-2,000","66,229",-3%,"-$68,440",+1,+1,0,+5
79,,2014-03-04 17:54:59,2014-02-28,UNM,McKenney Richard P,"EVP, CFO",S - Sale,$34.73,"-15,000","216,775",-6%,"-$520,943",0,+2,0,+4
80,D,2014-02-27 18:50:02,2014-02-26,UNM,McCarthy Kevin P,"EVP, COO",S - Sale+OE,$34.00,"-1,610","213,091",-1%,"-$54,740",+1,+3,0,+5
81,D,2014-02-26 18:18:06,2014-02-24,UNM,McCarthy Kevin P,"EVP, COO",S - Sale+OE,$34.00,"-27,102","175,787",-13%,"-$921,597",+1,+4,+3,+5
82,,2014-02-26 18:15:11,2014-02-24,UNM,Jerome Christopher J,"EVP, Global Services",S - Sale,$33.54,"-10,116","36,255",-22%,"-$339,291",+1,+4,+3,+5
83,,2014-02-13 17:45:37,2014-02-11,UNM,Simonds Michael Q,"EVP, Pres, CEO, Unum US",S - Sale,$32.93,"-2,100","33,677",-6%,"-$69,150",0,0,+4,+4
84,,2014-02-11 19:18:40,2014-02-07,UNM,Macmillan A S,Dir,S - Sale,$32.83,"-1,000","19,413",-5%,"-$32,834",+1,+2,+8,+5
85,,2014-02-10 17:43:13,2014-02-06,UNM,Watjen Thomas R,"Pres, CEO",S - Sale,$32.25,"-60,000","647,632",-8%,"-$1,934,970",+1,+2,+8,+5
86,,2014-02-05 17:51:08,2014-02-03,UNM,McGarry John F,"EVP, Pres, CEO, Closed Blk Ops",S - Sale,$32.08,"-2,000","60,920",-3%,"-$64,160",+3,+4,+12,+8
87,,2013-12-12 17:41:04,2013-12-10,UNM,McCarthy Kevin P,"EVP, COO",S - Sale,$34.14,"-5,976","188,727",-3%,"-$204,034",0,+2,+1,+4
88,,2013-12-12 17:38:56,2013-12-10,UNM,Bishop III E. Liston,"EVP, GC",S - Sale,$34.14,"-4,679","80,930",-5%,"-$159,760",0,+2,+1,+4
89,D,2013-12-10 18:02:25,2013-12-06,UNM,McCarthy Kevin P,"EVP, COO",S - Sale+OE,$34.01,"-60,667","194,703",-24%,"-$2,063,351",-1,0,+2,+4
90,D,2013-12-10 17:59:30,2013-12-06,UNM,Bishop III E. Liston,"EVP, GC",S - Sale+OE,$34.02,"-6,300","85,609",-7%,"-$214,301",-1,0,+2,+4
91,D,2013-12-06 17:05:58,2013-12-04,UNM,McCarthy Kevin P,"EVP, COO",S - Sale+OE,$34.00,"-3,880","180,367",-2%,"-$131,920",0,-2,+1,+5
92,D,2013-12-06 17:03:05,2013-12-04,UNM,Bishop III E. Liston,"EVP, GC",S - Sale+OE,$34.00,"-1,060","73,910",-1%,"-$36,040",0,-2,+1,+5
93,D,2013-12-04 17:44:11,2013-12-02,UNM,McCarthy Kevin P,"EVP, COO",S - Sale+OE,$34.00,-160,"178,849",0%,"-$5,440",-2,+1,+1,+4
94,D,2013-12-04 17:39:55,2013-12-02,UNM,Bishop III E. Liston,"EVP, GC",S - Sale+OE,$34.00,-40,"73,910",0%,"-$1,360",-2,+1,+1,+4
95,DM,2013-11-27 16:25:08,2013-11-25,UNM,McCarthy Kevin P,"EVP, COO",S - Sale+OE,$34.01,"-31,508","178,849",-15%,"-$1,071,468",0,+1,+4,+2
96,DM,2013-11-27 16:21:20,2013-11-25,UNM,Bishop III E. Liston,"EVP, GC",S - Sale+OE,$34.01,"-7,598","73,910",-9%,"-$258,386",0,+1,+4,+2
97,,2013-11-18 17:38:40,2013-11-14,UNM,Godwin Pamela H,Dir,S - Sale,$33.00,"-3,000","50,878",-6%,"-$99,000",0,+2,+2,0
98,D,2013-11-08 17:30:36,2013-11-06,UNM,Watjen Thomas R,"Pres, CEO",S - Sale+OE,$32.41,"-197,736","714,661",-22%,"-$6,408,413",-1,0,+4,+4
99,,2013-11-08 17:27:19,2013-11-06,UNM,McKenney Richard P,"EVP, CFO",S - Sale,$32.41,"-15,000","207,663",-7%,"-$486,164",-1,0,+4,+4
100,,2013-11-08 17:24:09,2013-11-06,UNM,Macmillan A S,Dir,S - Sale,$32.27,-700,"20,346",-3%,"-$22,592",-1,0,+4,+4
101,,2013-09-12 18:25:06,2013-09-10,UNM,Larson Gloria C,Dir,S - Sale,$31.00,"-11,000","57,924",-16%,"-$341,000",0,+1,-2,+14
102,,2013-08-29 18:44:07,2013-08-27,UNM,Macmillan A S,Dir,S - Sale,$29.67,-300,"21,046",-1%,"-$8,901",-1,+3,+3,+18
103,,2013-08-13 17:14:19,2013-08-09,UNM,Kinser Thomas,Dir,S - Sale,$30.33,"-1,000","46,868",-2%,"-$30,333",-1,-2,+5,+12
104,,2013-08-09 17:05:19,2013-08-07,UNM,Watjen Thomas R,"Pres, CEO",S - Sale,$30.53,"-75,000","745,446",-9%,"-$2,289,728",-2,-3,+1,+10
105,D,2013-08-05 17:42:41,2013-08-01,UNM,McCarthy Kevin P,"EVP, COO",S - Sale+OE,$32.12,"-22,854","177,204",-11%,"-$734,178",-4,-6,-8,-4
