,X,Filing Date,Trade Date,Ticker,Insider Name,Title,Trade Type  ,Price,Qty,Owned,ΔOwn,Value,1d,1w,1m,6m
77,D,2018-03-02 17:55:16,2018-02-27,HPE,Davis Philip,CSO Interim Pres Hybrid IT,S - Sale+OE,$18.51,"-16,405",0,-100%,"-$303,657",,,,
78,D,2018-02-06 19:14:48,2018-02-06,HPE,Whitman Margaret C,Dir,S - Sale+OE,$15.27,"-242,165","1,830,759",-12%,"-$3,698,029",,,,
79,DM,2018-01-25 16:59:35,2018-01-23,HPE,Gomez Henry,"EVP, CM, CO",S - Sale+OE,$16.58,"-805,214",0,-100%,"-$13,353,441",,,,
80,D,2018-01-17 16:54:18,2018-01-12,HPE,May Alan Richard,"EVP, HR",S - Sale+OE,$15.50,"-50,158",0,-100%,"-$777,449",,,,
81,,2018-01-08 17:29:16,2018-01-04,HPE,May Alan Richard,"EVP, HR",S - Sale,$15.00,"-49,921","50,158",-50%,"-$748,815",,,,
82,D,2017-12-20 17:39:37,2017-12-18,HPE,Karros Kirt P,"SVP, Finance, Treasurer",S - Sale+OE,$14.86,"-81,094",0,-100%,"-$1,205,057",,,,
83,,2017-12-20 17:39:05,2017-12-18,HPE,Gomez Henry,"EVP, CM, CO",S - Sale,$14.87,"-119,515",0,-100%,"-$1,777,188",,,,
84,DM,2017-12-13 16:18:32,2017-12-11,HPE,Ricci Jeff T,"SVP, Controller, PAO",S - Sale+OE,$14.40,"-53,943",0,-100%,"-$777,039",,,,
85,,2017-12-13 16:18:15,2017-12-12,HPE,May Alan Richard,"EVP, HR",S - Sale,$14.42,"-7,607","100,079",-7%,"-$109,710",,,,
86,M,2017-12-13 16:17:54,2017-12-11,HPE,Karros Kirt P,"SVP, Finance, Treasurer",S - Sale,$14.33,"-9,135",0,-100%,"-$130,910",,,,
87,,2017-12-04 18:10:17,2017-12-01,HPE,May Alan Richard,"EVP, HR",S - Sale,$14.00,"-42,314","84,629",-33%,"-$592,396",,,,
88,D,2017-11-06 18:22:49,2017-11-06,HPE,Ricci Jeff T,"SVP, Controller, PAO",S - Sale+OE,$13.43,"-87,324",0,-100%,"-$1,173,058",,,,
89,D,2017-11-06 18:21:43,2017-11-06,HPE,Karros Kirt P,"SVP, Finance, Treasurer",S - Sale+OE,$13.36,"-11,880",0,-100%,"-$158,691",,,,
90,D,2017-11-02 18:59:20,2017-11-01,HPE,Whitman Margaret C,CEO,S - Sale+OE,$13.81,"-235,050","1,078,941",-18%,"-$3,245,030",,,,
