,X,Filing Date,Trade Date,Ticker,Insider Name,Title,Trade Type  ,Price,Qty,Owned,ΔOwn,Value,1d,1w,1m,6m
91,,2013-04-26 15:42:39,2013-04-26,WFC,Heid Michael J,EVP,S - Sale,$37.62,"-14,700","59,949",-20%,"-$553,058",+1,-1,+8,+15
92,D,2013-04-24 16:02:24,2013-04-24,WFC,Hernandez Enrique Jr,Dir,S - Sale+OE,$37.34,"-7,295","17,297",-30%,"-$272,395",+1,+2,+8,+16
93,,2013-04-17 14:39:24,2013-04-15,WFC,Loughlin Michael J,Sr. EVP,S - Sale,$36.89,"-45,000","129,042",-26%,"-$1,659,929",-1,0,+7,+14
94,,2013-04-17 14:27:52,2013-04-15,WFC,Hoyt David A,Sr. EVP,S - Sale,$37.00,"-125,000","621,156",-17%,"-$4,625,050",-1,0,+7,+14
95,,2013-01-28 11:24:30,2013-01-25,WFC,Rhein Kevin A,Sr. EVP,S - Sale,$35.08,"-36,313","71,386",-34%,"-$1,273,958",0,+1,0,+26
96,,2013-01-16 16:40:20,2013-01-15,WFC,Carroll David M,Senior Exec. VP,S - Sale,$35.14,"-20,400","142,859",-12%,"-$716,874",0,0,+1,+26
97,,2013-01-15 13:00:34,2013-01-14,WFC,Heid Michael J,EVP,S - Sale,$34.89,"-52,500","53,945",-49%,"-$1,831,862",+1,+1,+2,+26
98,,2012-10-29 12:06:36,2012-10-26,WFC,Heid Michael J,EVP,S - Sale,$33.84,"-37,968","67,518",-36%,"-$1,284,837",-1,+1,-2,+12
99,,2012-10-19 09:44:43,2012-10-17,WFC,Sanger Stephen W,Dir,P - Purchase,$33.96,"+10,000","12,400",+417%,"+$339,600",-1,-1,-4,+9
100,,2012-08-10 16:20:40,2012-08-10,WFC,Callahan Patricia R,Senior EVP,P - Purchase,$25.10,"+8,000","213,370",+4%,"+$200,800",0,+1,+2,+6
101,,2012-08-07 11:13:09,2012-08-06,WFC,Heid Michael J,EVP,S - Sale,$34.30,"-34,000","50,366",-40%,"-$1,166,265",0,+1,0,+4
102,,2012-08-01 13:56:10,2012-07-31,WFC,Modjtabai Avid,Sr. EVP,S - Sale,$33.86,"-35,000","77,031",-31%,"-$1,184,943",0,0,+1,+6
103,,2012-07-30 11:26:51,2012-07-27,WFC,Loughlin Michael J,Sr. EVP,S - Sale,$34.02,"-24,673","114,248",-18%,"-$839,356",-1,+1,0,+4
104,,2012-07-30 11:14:51,2012-07-27,WFC,Strother James M,Sr. EVP,S - Sale,$33.91,"-30,000","68,736",-30%,"-$1,017,213",-1,+1,0,+4
105,,2012-07-17 16:40:28,2012-07-16,WFC,Rhein Kevin A,Sr. EVP,S - Sale,$34.16,"-6,000","69,096",-8%,"-$204,933",0,-2,0,+4
106,,2012-07-17 16:15:18,2012-07-16,WFC,Heid Michael J,EVP,S - Sale,$34.18,"-21,000","50,232",-29%,"-$717,780",0,-2,0,+4
107,,2012-05-10 11:19:46,2012-05-09,WFC,Heid Michael J,EVP,S - Sale,$32.61,"-51,029","44,493",-53%,"-$1,664,181",+2,-2,-4,0
108,D,2012-04-30 11:52:36,2012-04-27,WFC,Carroll David M,Senior Exec. VP,S - Sale+OE,$33.89,"-48,700","126,993",-28%,"-$1,650,224",-1,-2,-4,+2
109,,2012-03-02 10:32:53,2012-03-01,WFC,Heid Michael J,EVP,S - Sale,$31.64,"-27,608","42,989",-39%,"-$873,597",-1,0,+9,+10
110,,2012-02-21 11:34:58,2012-02-16,WFC,Heid Michael J,EVP,S - Sale,$30.17,"-4,450","43,003",-9%,"-$134,257",0,0,+10,+11
111,,2012-02-16 12:22:21,2012-02-14,WFC,Heid Michael J,EVP,S - Sale,$30.15,"-8,884","47,426",-16%,"-$267,877",+1,+2,+12,+14
112,,2012-02-01 11:41:28,2012-01-31,WFC,Rhein Kevin A,Sr. EVP,S - Sale,$29.25,"-43,000","64,882",-40%,"-$1,257,879",+3,+4,+8,+17
113,,2012-01-19 11:44:44,2012-01-18,WFC,Carroll David M,Senior Exec. VP,S - Sale,$29.98,"-24,000","90,754",-21%,"-$719,402",0,0,+1,+14
114,,2011-12-30 10:51:16,2011-12-28,WFC,Baker John D II,Dir,P - Purchase,$27.28,"+1,224","28,934",+4%,"+$33,386",-1,+4,+5,+22
115,,2011-12-30 10:51:16,2011-08-12,WFC,Baker John D II,Dir,S - Sale,$24.38,"-1,224","28,934",-4%,"-$29,847",-1,+4,+5,+22
116,,2011-11-09 11:10:04,2011-11-08,WFC,Callahan Patricia R,Senior EVP,S - Sale,$26.15,"-76,000","206,011",-27%,"-$1,987,582",-6,-5,-1,+27
117,,2011-10-28 13:55:12,2011-10-27,WFC,Carroll David M,Senior Exec. VP,S - Sale,$27.14,"-50,000","72,057",-41%,"-$1,357,030",0,-4,-10,+25
118,,2011-08-10 11:28:07,2011-08-09,WFC,Milligan Cynthia,Dir,P - Purchase,$22.81,"+1,000","48,127",+2%,"+$22,806",-8,-1,-2,+25
119,,2011-08-09 13:36:46,2010-07-06,WFC,Callahan Patricia R,Senior EVP,P - Purchase,$25.33,+95,"283,899",0%,"+$2,406",+8,+9,+9,+33
120,,2011-04-25 13:08:52,2011-04-21,WFC,Sloan Timothy J,"Senior EVP, CFO",P - Purchase,$28.54,"+10,000","101,575",+11%,"+$285,400",0,+2,-3,-9
121,A,2011-01-21 15:08:38,2010-12-17,WFC,Oman Mark C,Sr. EVP,S - Sale,$30.13,"-10,000","487,337",-2%,"-$301,268",+2,+2,+3,-7
122,,2010-12-09 10:45:25,2010-12-08,WFC,Oman Mark C,Sr. EVP,S - Sale,$29.23,"-10,000","647,074",-2%,"-$292,300",+2,+1,+7,-10
123,,2010-10-28 14:49:29,2010-02-17,WFC,Baker John D II,Dir,S - Sale,$27.44,-21,"28,934",0%,-$576,+1,+3,+4,+14
124,,2010-08-13 14:53:38,2010-08-11,WFC,Stumpf John G,"Pres, COB, CEO",S - Sale,$26.74,"-102,163","586,652",-15%,"-$2,731,675",-1,-6,+2,+27
125,,2010-07-26 16:20:16,2010-07-22,WFC,Stumpf John G,"Pres, COB, CEO",S - Sale,$26.83,"-110,550","688,933",-14%,"-$2,966,355",+2,-1,-13,+17
126,,2010-05-03 10:33:29,2010-04-30,WFC,Oman Mark C,Sr. EVP,S - Sale,$33.27,"-13,600","656,941",-2%,"-$452,472",+2,-7,-15,-21
127,,2010-04-30 11:11:58,2010-04-29,WFC,Oman Mark C,Sr. EVP,S - Sale,$33.25,"-6,400","670,541",-1%,"-$212,800",0,-6,-14,-22
128,,2010-04-29 12:33:06,2010-04-28,WFC,Modjtabai Avid,EVP,S - Sale,$32.39,"-22,000","43,126",-34%,"-$712,620",+2,+1,-9,-20
129,,2010-03-24 12:48:39,2010-03-24,WFC,Loughlin Michael J,EVP,S - Sale,$30.97,"-14,405","105,122",-12%,"-$446,123",-1,-1,+8,-15
130,,2010-03-23 11:50:53,2010-03-22,WFC,Oman Mark C,Sr. EVP,S - Sale,$30.50,"-20,000","676,502",-3%,"-$610,000",+2,+2,+9,-12
131,M,2010-03-09 15:30:53,2010-03-08,WFC,Carroll David M,Senior Exec. VP,S - Sale,$28.88,"-168,000","41,560",-80%,"-$4,851,710",0,+3,+11,-10
132,,2010-03-09 15:24:09,2010-03-08,WFC,Modjtabai Avid,EVP,S - Sale,$29.04,"-31,278","39,037",-44%,"-$908,416",0,+3,+11,-10
133,,2010-03-02 20:28:25,2010-03-02,WFC,Oman Mark C,Sr. EVP,S - Sale,$28.10,"-20,000","703,106",-3%,"-$562,000",+1,+4,+11,-14
134,,2009-11-24 17:08:10,2009-11-24,WFC,White Julie M,EVP,S - Sale,$27.86,"-2,001","24,687",-7%,"-$55,736",0,0,-4,+1
135,,2009-09-16 11:39:18,2009-09-15,WFC,Oman Mark C,Sr. EVP,S - Sale,$28.66,"-25,000","650,879",-4%,"-$716,574",+3,+3,+10,+7
