,X,Filing Date,Trade Date,Ticker,Insider Name,Title,Trade Type  ,Price,Qty,Owned,ΔOwn,Value,1d,1w,1m,6m
85,D,2019-04-03 16:22:57,2019-04-01,NKE,Slusher John F,EVP: GBL SPORTS MKTG,S - Sale+OE,$85.02,"-110,000","185,537",-37%,"-$9,352,280",,,,
86,D,2019-03-20 16:34:36,2019-03-19,NKE,Matheson Monique S.,EVP: HR,S - Sale+OE,$88.21,"-16,500","99,187",-14%,"-$1,455,465",,,,
87,DM,2019-02-06 16:31:13,2019-02-04,NKE,Parker Mark G,"COB, Pres, CEO",S - Sale+OE,$82.00,"-150,000","1,573,687",-9%,"-$12,300,000",,,,
88,D,2019-01-22 16:26:43,2019-01-18,NKE,Parker Mark G,"COB, Pres, CEO",S - Sale+OE,$80.00,"-150,000","1,573,687",-9%,"-$12,000,000",,,,
89,D,2019-01-17 16:25:56,2019-01-16,NKE,Parker Mark G,"COB, Pres, CEO",S - Sale+OE,$78.00,"-150,000","1,573,511",-9%,"-$11,700,000",,,,
90,D,2019-01-04 16:48:08,2019-01-02,NKE,Parker Mark G,"COB, Pres, CEO",S - Sale+OE,$73.68,"-150,000","1,573,511",-9%,"-$11,051,625",,,,
91,D,2019-01-04 16:47:40,2019-01-02,NKE,Slusher John F,EVP: GBL SPORTS MKTG,S - Sale+OE,$74.05,"-200,000","187,552",-52%,"-$14,809,010",,,,
92,D,2018-09-20 16:53:36,2018-09-19,NKE,Rodgers Johnathan A,Dir,S - Sale+OE,$85.05,"-16,000","12,763",-56%,"-$1,360,867",,,,
93,D,2018-09-20 16:51:12,2018-09-18,NKE,Matheson Monique S.,EVP: HR,S - Sale+OE,$85.00,"-17,000","99,024",-15%,"-$1,445,000",,,,
94,D,2018-09-12 17:15:43,2018-09-11,NKE,Matheson Monique S.,EVP: HR,S - Sale+OE,$83.15,"-17,000","99,024",-15%,"-$1,413,519",,,,
95,D,2018-07-31 17:00:11,2018-07-30,NKE,Matheson Monique S.,EVP: HR,S - Sale+OE,$76.07,"-10,000","88,061",-10%,"-$760,746",,,,
96,,2018-07-30 18:45:16,2018-07-27,NKE,Hill Elliott,"PRES:CONSUMER, MKTPLC",S - Sale,$78.17,"-5,741","101,121",-5%,"-$448,774",,,,
97,,2018-07-25 17:40:36,2018-07-24,NKE,Campion Andrew,EVP: CFO,S - Sale,$76.85,"-2,907","118,809",-2%,"-$223,403",,,,
98,M,2018-07-19 20:21:48,2018-07-18,NKE,Campion Andrew,EVP: CFO,S - Sale,$76.76,"-4,130","124,450",-3%,"-$317,006",,,,
99,,2018-07-06 16:15:28,2018-07-05,NKE,Krane Hilary K,"EVP, CAO, GC",S - Sale,$76.51,"-40,000","150,072",-21%,"-$3,060,552",,,,
100,D,2018-07-02 17:26:11,2018-06-29,NKE,Sprunk Eric D,COO,S - Sale+OE,$79.07,"-150,000","141,959",-51%,"-$11,860,000",,,,
101,D,2018-07-02 17:25:51,2018-06-29,NKE,Campion Andrew,EVP: CFO,S - Sale+OE,$80.01,"-103,000","132,457",-44%,"-$8,240,670",,,,
102,D,2018-06-11 17:32:03,2018-06-07,NKE,Matheson Monique S.,EVP: Global HR,S - Sale+OE,$75.00,"-17,000","90,132",-16%,"-$1,275,000",,,,
103,D,2018-06-06 16:34:57,2018-06-04,NKE,Parker Mark G,"COB, Pres, CEO",S - Sale+OE,$73.03,"-135,000","1,538,384",-8%,"-$9,858,686",,,,
104,D,2018-06-06 16:34:40,2018-06-05,NKE,Sprunk Eric D,COO,S - Sale+OE,$74.01,"-45,000","141,959",-24%,"-$3,330,401",,,,
105,D,2018-05-23 16:45:24,2018-05-22,NKE,Sprunk Eric D,COO,S - Sale+OE,$72.00,"-45,000","141,959",-24%,"-$3,240,000",,,,
106,D,2018-05-17 18:11:36,2018-05-16,NKE,Sprunk Eric D,COO,S - Sale+OE,$70.00,"-50,000","141,959",-26%,"-$3,500,010",,,,
107,D,2018-02-28 16:39:13,2018-02-27,NKE,Parker Mark G,"COB, Pres, CEO",S - Sale+OE,$70.00,"-135,000","1,538,171",-8%,"-$9,450,000",,,,
108,D,2018-02-01 17:56:27,2018-01-31,NKE,Edwards Trevor A,"Pres, NIKE Brand",S - Sale+OE,$68.53,"-100,000","562,379",-15%,"-$6,852,760",,,,
