,X,Filing Date,Trade Date,Ticker,Insider Name,Title,Trade Type  ,Price,Qty,Owned,ΔOwn,Value,1d,1w,1m,6m
71,D,2016-02-18 14:49:03,2016-02-16,GIS,Young Jerald A,VP,S - Sale+OE,$57.62,"-8,080","57,732",-12%,"-$465,594",+1,+1,+6,+23
72,D,2015-08-18 16:48:38,2015-08-17,GIS,Erickson Peter C,EVP,S - Sale+OE,$59.34,"-60,000","139,455",-30%,"-$3,560,460",-1,-7,-3,0
73,D,2015-08-12 14:29:42,2015-08-10,GIS,Nelson Kimberly A,SVP,S - Sale+OE,$59.35,"-80,626","113,151",-42%,"-$4,784,831",0,0,-5,-4
74,D,2015-08-07 12:36:47,2015-08-05,GIS,Ogrady Shawn P,SVP,S - Sale+OE,$58.71,"-124,800","228,631",-35%,"-$7,327,030",-1,-1,-5,-6
75,D,2015-07-29 14:16:02,2015-07-28,GIS,Oleary Christopher D,EVP,S - Sale+OE,$56.75,"-187,500","241,050",-44%,"-$10,640,700",0,+3,-3,-3
76,,2015-07-22 14:01:21,2015-07-21,GIS,Mulligan Donal L,EVP,S - Sale,$57.38,"-12,000","230,511",-5%,"-$688,560",+1,+1,+2,-3
77,,2015-07-22 12:18:37,2015-07-21,GIS,Church John R,EVP,S - Sale,$57.13,"-3,600","105,966",-3%,"-$205,668",+1,+1,+2,-3
78,D,2015-07-16 15:05:03,2015-07-15,GIS,Hope Richards Judith,Dir,S - Sale+OE,$56.85,"-10,000","97,964",-9%,"-$568,500",0,+1,+4,-1
79,D,2015-05-15 16:19:13,2015-05-14,GIS,Rose Michael D,Dir,S - Sale+OE,$56.68,"-20,000","68,789",-23%,"-$1,133,690",-1,-1,-5,+2
80,D,2015-04-09 15:11:50,2015-04-07,GIS,Ochoa Brillembourg Hilda,Dir,S - Sale+OE,$56.27,"-60,000","40,427",-60%,"-$3,376,062",+1,+1,0,+1
81,D,2015-04-09 15:08:20,2015-04-07,GIS,Odland Stephen A,Dir,S - Sale+OE,$56.28,"-8,140","46,678",-15%,"-$458,096",+1,+1,0,+1
82,,2015-04-09 14:45:34,2015-04-08,GIS,Church John R,EVP,S - Sale,$55.60,"-7,250","109,738",-6%,"-$403,120",+1,+1,0,+1
83,,2015-04-08 11:32:38,2015-04-07,GIS,Nelson Kimberly A,SVP,S - Sale,$56.20,"-14,900","114,124",-12%,"-$837,311",0,+2,-1,+4
84,D,2015-04-06 14:05:07,2015-04-02,GIS,Hope Richards Judith,Dir,S - Sale+OE,$56.55,"-10,000","87,664",-10%,"-$565,502",0,+1,0,+1
85,D,2015-04-02 15:23:14,2015-03-31,GIS,Ogrady Shawn P,SVP,S - Sale+OE,$57.01,"-120,002","221,282",-35%,"-$6,841,727",0,0,-1,+1
86,D,2015-04-02 15:18:38,2015-03-31,GIS,Williams-Roll Jacqueline,SVP,S - Sale+OE,$56.80,"-4,500","29,358",-13%,"-$255,604",0,0,-1,+1
87,DM,2015-03-31 16:42:10,2015-03-27,GIS,Danos Paul,Dir,S - Sale+OE,$55.03,"-20,000","19,801",-50%,"-$1,100,575",0,-1,-1,-1
88,D,2015-01-29 14:36:45,2015-01-27,GIS,Harmening Jeffrey L,EVP,S - Sale+OE,$55.18,"-30,876","107,727",-22%,"-$1,703,596",-1,-2,-1,+8
89,D,2015-01-29 13:27:43,2015-01-27,GIS,Young Jerald A,VP,S - Sale+OE,$54.36,"-15,000","54,031",-22%,"-$815,381",-1,-2,-1,+8
90,D,2015-01-15 16:49:48,2015-01-14,GIS,Terrell Dorothy A,Dir,S - Sale+OE,$52.42,"-11,398","59,140",-16%,"-$597,483",0,+3,-2,+8
91,D,2014-12-23 17:10:03,2014-12-22,GIS,Erickson Peter C,EVP,S - Sale+OE,$53.96,"-26,400","143,923",-15%,"-$1,424,412",0,0,+1,+6
92,M,2014-11-13 12:49:23,2014-11-11,GIS,Young Jerald A,VP,S - Sale,$50.96,"-6,800","54,031",-11%,"-$346,528",0,+2,+2,+14
93,,2014-10-20 16:34:30,2014-10-17,GIS,Oleary Christopher D,EVP,S - Sale,$49.25,"-34,942","231,780",-13%,"-$1,720,949",+1,+2,+3,+14
94,D,2014-09-23 15:43:36,2014-09-22,GIS,Esrey William T,Dir,S - Sale+OE,$50.80,"-20,000","119,037",-14%,"-$1,016,000",-1,0,0,+7
95,D,2014-07-28 12:08:24,2014-07-24,GIS,Odland Stephen A,Dir,S - Sale+OE,$52.94,"-20,000","30,468",-40%,"-$1,058,798",0,-4,0,+6
96,,2014-06-27 11:17:32,2014-06-26,GIS,Danos Paul,Dir,S - Sale,$52.06,"-3,000","15,849",-16%,"-$156,188",+1,+2,+2,+6
97,D,2014-06-04 14:06:20,2014-06-02,GIS,Danos Paul,Dir,S - Sale+OE,$55.00,"-10,000","18,849",-35%,"-$550,000",+1,0,-4,-3
98,D,2014-05-13 15:34:41,2014-05-09,GIS,Ogrady Shawn P,SVP,S - Sale+OE,$53.85,"-69,300","209,175",-25%,"-$3,731,805",0,-1,+1,-4
99,D,2014-05-13 15:31:06,2014-05-09,GIS,Mulligan Donal L,EVP,S - Sale+OE,$54.20,"-34,650","189,477",-15%,"-$1,878,030",0,-1,+1,-4
100,D,2014-05-13 15:26:22,2014-05-09,GIS,Oleary Christopher D,EVP,S - Sale+OE,$53.95,"-105,600","235,756",-31%,"-$5,697,120",0,-1,+1,-4
101,D,2014-05-13 15:22:59,2014-05-09,GIS,Belton Y Marc,EVP,S - Sale+OE,$53.65,"-121,699","282,036",-30%,"-$6,529,151",0,-1,+1,-4
102,D,2014-04-14 14:08:19,2014-04-10,GIS,Ochoa Brillembourg Hilda,Dir,S - Sale+OE,$51.31,"-16,289","35,669",-31%,"-$835,736",0,+2,+6,-1
103,D,2014-04-11 14:43:49,2014-04-09,GIS,Nelson Kimberly A,SVP,S - Sale+OE,$51.21,"-52,201","122,092",-30%,"-$2,673,250",0,+2,+6,-1
104,D,2014-04-08 16:06:42,2014-04-07,GIS,Hope Richards Judith,Dir,S - Sale+OE,$52.15,"-10,000","74,194",-12%,"-$521,500",0,0,+4,-1
105,DM,2014-03-31 18:44:36,2014-03-27,GIS,Church John R,EVP,S - Sale+OE,$51.10,"-134,912","117,006",-54%,"-$6,893,477",0,-1,+3,-1
106,D,2013-10-28 15:30:25,2013-10-25,GIS,Erickson Peter C,EVP,S - Sale+OE,$50.00,"-26,400","134,597",-16%,"-$1,320,000",+1,+1,0,+7
107,,2013-10-25 15:03:04,2013-10-24,GIS,Erickson Peter C,EVP,S - Sale,$50.00,"-6,000","134,597",-4%,"-$300,000",0,+1,0,+8
108,,2013-08-05 15:15:07,2013-08-01,GIS,Nelson Kimberly A,SVP,S - Sale,$52.89,"-3,300","102,658",-3%,"-$174,549",0,0,-6,-9
109,D,2013-08-01 14:05:03,2013-07-30,GIS,Danos Paul,Dir,S - Sale+OE,$52.00,"-10,000","14,777",-40%,"-$520,000",+1,+1,-5,-5
110,D,2013-07-15 11:35:28,2013-07-11,GIS,Belton Y Marc,EVP,S - Sale+OE,$50.65,"-91,008","277,318",-25%,"-$4,609,555",0,+1,+3,-2
111,D,2013-05-14 17:34:36,2013-05-13,GIS,Hope Richards Judith,Dir,S - Sale+OE,$50.06,"-10,526","69,607",-13%,"-$526,953",+1,-3,-4,+1
112,D,2013-04-29 16:09:03,2013-04-25,GIS,Miller Heidi,Dir,S - Sale+OE,$49.54,"-60,000","37,159",-62%,"-$2,972,616",0,+1,-2,+1
113,,2013-04-23 15:47:34,2013-04-19,GIS,Erickson Peter C,SVP,S - Sale,$50.00,"-10,000","128,909",-7%,"-$500,000",0,0,-2,-1
114,D,2013-03-22 13:53:30,2013-03-20,GIS,Young Jerald A,VP,S - Sale+OE,$48.00,"-5,084","46,337",-10%,"-$244,032",+1,+3,+6,+4
115,D,2013-02-26 16:14:14,2013-02-25,GIS,Young Jerald A,VP,S - Sale+OE,$46.00,"-5,084","46,337",-10%,"-$233,864",+1,+1,+6,+10
116,D,2013-02-20 16:38:22,2013-02-19,GIS,Young Jerald A,VP,S - Sale+OE,$45.00,"-5,084","46,337",-10%,"-$228,780",0,+1,+5,+10
117,D,2013-02-15 15:16:05,2013-02-13,GIS,Young Jerald A,VP,S - Sale+OE,$43.00,"-2,292","46,337",-5%,"-$98,556",+1,+3,+5,+16
118,D,2013-01-30 17:07:17,2013-01-29,GIS,Young Jerald A,VP,S - Sale+OE,$42.00,"-2,292","46,337",-5%,"-$96,264",0,0,+10,+25
119,,2013-01-30 17:03:43,2013-01-28,GIS,Danos Paul,Dir,S - Sale,$41.76,"-4,500","14,643",-24%,"-$187,933",0,0,+10,+25
120,,2013-01-02 17:35:56,2012-12-31,GIS,Young Jerald A,VP,S - Sale,$40.37,"-2,500","46,337",-5%,"-$100,935",0,+1,+2,+21
121,D,2012-12-26 17:54:36,2012-12-21,GIS,Belton Y Marc,EVP,S - Sale+OE,$41.07,"-104,950","252,500",-29%,"-$4,310,653",0,+2,+3,+20
122,D,2012-12-26 17:46:57,2012-12-21,GIS,Friendly Ian R,EVP,S - Sale+OE,$41.08,"-115,500","328,271",-26%,"-$4,745,260",0,+2,+3,+20
123,D,2012-12-26 17:03:14,2012-12-21,GIS,Rose Michael D,Dir,S - Sale+OE,$41.10,"-40,000","66,263",-38%,"-$1,643,912",0,+2,+3,+20
124,D,2012-12-26 16:59:31,2012-12-21,GIS,Ogrady Shawn P,SVP,S - Sale+OE,$40.97,"-78,752","192,174",-29%,"-$3,226,198",0,+2,+3,+20
125,D,2012-12-18 17:29:21,2012-12-17,GIS,Oleary Christopher D,EVP,S - Sale+OE,$41.43,"-120,000","213,666",-36%,"-$4,971,156",-1,-2,-1,+20
126,D,2012-11-02 11:23:00,2012-10-31,GIS,Oleary Christopher D,EVP,S - Sale+OE,$40.00,"-128,000","213,648",-37%,"-$5,119,654",-1,-2,+1,+25
127,D,2012-10-18 16:50:17,2012-10-17,GIS,Ochoa Brillembourg Hilda,Dir,S - Sale+OE,$39.79,"-10,000","30,513",-25%,"-$397,900",-1,-2,0,+27
128,D,2012-10-09 10:06:23,2012-10-05,GIS,Ochoa Brillembourg Hilda,Dir,S - Sale+OE,$40.31,"-7,735","30,513",-20%,"-$311,798",-1,-1,-1,+26
129,D,2012-10-05 15:14:14,2012-10-04,GIS,Ochoa Brillembourg Hilda,Dir,S - Sale+OE,$40.35,"-25,976","30,513",-46%,"-$1,048,139",0,-1,0,+24
130,,2012-10-02 14:23:05,2012-09-28,GIS,Danos Paul,Dir,S - Sale,$39.86,"-1,000","18,995",-5%,"-$39,860",0,0,+1,+24
131,D,2012-09-27 11:38:18,2012-09-25,GIS,Erickson Peter C,SVP,S - Sale+OE,$40.18,"-60,000","138,434",-30%,"-$2,410,812",0,+1,+1,+24
132,D,2012-09-25 17:34:12,2012-09-24,GIS,Miller Heidi,Dir,S - Sale+OE,$40.16,"-20,000","36,817",-35%,"-$803,112",0,0,-1,+25
133,D,2012-09-24 15:49:48,2012-09-21,GIS,Ogrady Shawn P,SVP,S - Sale+OE,$40.35,"-68,000","192,536",-26%,"-$2,743,871",0,-1,0,+23
134,D,2012-09-20 19:27:15,2012-09-19,GIS,Belton Y Marc,EVP,S - Sale+OE,$39.89,"-64,000","239,082",-21%,"-$2,552,640",0,-1,+1,+21
135,D,2012-09-20 17:56:14,2012-09-19,GIS,Friendly Ian R,EVP,S - Sale+OE,$39.99,"-57,876","328,162",-15%,"-$2,314,461",0,-1,+1,+21
136,D,2012-09-20 17:47:01,2012-09-19,GIS,Mulligan Donal L,EVP,S - Sale+OE,$40.00,"-42,000","160,285",-21%,"-$1,680,000",0,-1,+1,+21
137,D,2012-09-12 15:12:13,2012-09-10,GIS,Nelson Kimberly A,SVP,S - Sale+OE,$39.26,"-81,376","97,935",-45%,"-$3,194,724",0,0,+2,+20
138,D,2012-08-30 10:09:36,2012-08-28,GIS,Friendly Ian R,EVP,S - Sale+OE,$39.60,"-57,934","324,039",-15%,"-$2,294,186",-1,-1,+1,+19
139,D,2012-07-24 16:54:29,2012-07-23,GIS,Davis Michael Lee,SVP,S - Sale+OE,$38.11,"-193,376","175,151",-52%,"-$7,370,314",0,+2,+2,+12
140,D,2012-07-23 16:19:02,2012-07-19,GIS,Young Jerald A,VP,S - Sale+OE,$39.00,"-2,564","48,837",-5%,"-$99,996",-1,+1,+2,+10
141,D,2012-07-11 15:51:13,2012-07-10,GIS,Hope Richards Judith,Dir,S - Sale+OE,$38.60,"-20,000","64,486",-24%,"-$772,000",+1,+1,-1,+9
142,D,2012-07-09 12:52:08,2012-07-05,GIS,Friendly Ian R,EVP,S - Sale+OE,$38.98,"-116,214","319,859",-27%,"-$4,529,847",-1,+1,-1,+8
143,,2012-04-26 17:08:45,2012-04-25,GIS,Danos Paul,Dir,S - Sale,$38.85,"-1,566","15,304",-9%,"-$60,847",0,-1,0,+3
144,,2012-04-09 17:12:37,2012-04-09,GIS,Hope Richards Judith,Dir,S - Sale,$38.72,-800,"64,218",-1%,"-$30,972",-1,0,0,+5
145,,2012-01-17 18:12:20,2012-01-17,GIS,Danos Paul,Dir,S - Sale,$40.96,"-3,566","16,769",-18%,"-$146,079",+1,0,-2,-3
146,D,2012-01-05 16:04:33,2012-01-04,GIS,Hope Richards Judith,Dir,S - Sale+OE,$40.41,"-20,000","64,759",-24%,"-$808,104",-1,0,-1,-3
147,D,2011-12-02 18:02:32,2011-12-01,GIS,Oleary Christopher D,EVP,S - Sale+OE,$40.00,"-80,000","191,382",-29%,"-$3,200,000",+1,+1,+1,-4
148,,2011-10-26 17:36:19,2011-10-24,GIS,Nelson Kimberly A,SVP,S - Sale,$39.22,-1,"84,970",0%,-$35,+1,-2,-3,+1
149,,2011-10-19 15:32:43,2011-10-18,GIS,Church John R,SVP,S - Sale,$39.50,"-2,429","96,752",-2%,"-$95,946",-1,-2,-2,0
150,D,2011-10-19 11:38:39,2011-10-17,GIS,Church John R,SVP,S - Sale+OE,$39.35,"-41,700","99,181",-30%,"-$1,640,862",-1,-2,-2,0
151,D,2011-10-12 18:32:10,2011-10-11,GIS,Belton Y Marc,EVP,S - Sale+OE,$40.02,"-47,492","256,330",-16%,"-$1,900,392",-1,0,-2,-1
152,D,2011-09-28 17:27:31,2011-09-27,GIS,Miller Heidi,Dir,S - Sale+OE,$39.55,"-20,000","31,805",-39%,"-$791,032",+1,-2,+2,+3
153,,2011-07-26 17:28:49,2011-07-26,GIS,Palmore Roderick A,"EVP, Gen Cnsl, Chf Comp, Risk",P - Purchase,$37.76,"+4,013","154,649",+3%,"+$151,516",-1,-2,-3,+8
154,D,2011-05-20 16:35:58,2011-05-19,GIS,Ogrady Shawn P,"SVP, Pres, Consumer Food Sales",S - Sale+OE,$39.95,"-85,000","173,247",-33%,"-$3,395,750",0,-1,-3,0
155,D,2011-05-19 17:19:04,2011-05-18,GIS,Erickson Peter C,"SVP, Innov, Tech, Quality",S - Sale+OE,$39.90,"-20,481","115,234",-15%,"-$817,192",-1,-2,-5,+1
156,D,2011-05-18 15:57:56,2011-05-17,GIS,Erickson Peter C,"SVP, Innov, Tech, Quality",S - Sale+OE,$39.90,"-21,519","115,234",-16%,"-$858,608",0,-1,-5,0
157,D,2011-05-12 18:30:44,2011-05-11,GIS,Oleary Christopher D,"EVP, COO, International",S - Sale+OE,$39.02,"-93,800","176,714",-35%,"-$3,660,383",+1,+1,-5,+2
158,D,2011-05-12 18:18:31,2011-05-10,GIS,Mulligan Donal L,"EVP, CFO",S - Sale+OE,$38.72,"-40,000","131,749",-23%,"-$1,548,804",+1,+1,-5,+2
159,D,2011-05-03 18:26:44,2011-05-02,GIS,Friendly Ian R,"EVP, COO, US Retail",S - Sale+OE,$39.00,"-18,750","267,611",-7%,"-$731,250",-1,-1,0,+1
